name,mult,charge,chi,smi
C5H8O(873),1,0,InChI=1S/C5H8O/c1-5-3-2-4-6-5/h1-4H2,C=C1OCCC1
C5H6O(513),1,0,"InChI=1S/C5H6O/c1-2-3-4-5-6/h1,4-6H,3H2",OC=CCC#C
S(1172),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h4-6H,1-3H2",OC=CCC[CH2]
S(1094),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h6H,1-3H2",O[C]1CCC(=O)C1
S(3752),2,0,"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h7H,1-3H2",OC(CC[C]=O)=C
S(245),2,0,"InChI=1S/C5H9O3/c1-2-3-4-5(6)8-7/h3-6H,2H2,1H3",OC(O[O])C=CCC
S(1739),2,0,"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h3-6H,2H2,1H3",OC=CC(O[O])CC
S(467),1,0,"InChI=1S/C5H6O2/c6-4-2-1-3-5(4)7/h2,6H,1,3H2",OC=1C(=O)CCC=1
S(1532),2,0,"InChI=1S/C5H7O3/c1-4-2-3-5(7-4)8-6/h2-5H,1H3",[O]OC1OC(C)C=C1
S(589),1,0,"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2,4-5,7H,1,3H2",OC(CC=C)C=O
S(1608),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5-4-7-8-5/h1-3,5-6H,4H2",O[CH]C=CC1OOC1
S(718),2,0,"InChI=1S/C5H9O3/c6-4-1-2-5(3-4)8-7/h5-7H,1-3H2",O[C]1CC(OO)CC1
S(1021),2,0,"InChI=1S/C5H7O3/c1-2-4-5(6-3-1)8-7-4/h5H,1-3H2",O1C2OO[C]2CCC1
S(3807),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-8-5(4)7/h5H,1-3H2",[O]C1OCCCC1=O
S(3816),2,0,"InChI=1S/C5H7O3/c6-3-1-2-4-8-5-7/h5H,1-2,4H2",O=COCCC[C]=O
S(529),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h1-2,7H,3-5H2",OOCCC=CC[O]
C5H7O(195),2,0,"InChI=1S/C5H7O/c1-3-5-6-4-2/h2-5H,1H3",CC=COC=[CH]
C3H2O(426),1,0,"InChI=1S/C3H2O/c1-2-3-4/h1,3H",O=CC#C
C5H7O(859),2,0,"InChI=1S/C5H7O/c1-3-5(2)4-6/h3-4H,1H2,2H3",O=CC(C)=C[CH2]
S(500),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h4H,1-3,5H2",O=CCCCCO[O]
S(242),1,0,"InChI=1S/C5H8O3/c1-2-7-4-3-5-8-6/h2-4,6H,1,5H2",OOCC=COC=C
S(1521),1,0,"InChI=1S/C5H6O2/c6-3-1-5-2-4-7-5/h1,5H,2,4H2",O=C=CC1OCC1
S(1023),2,0,"InChI=1S/C5H7O3/c6-8-5-2-1-3-7-4-5/h2,4,6H,1,3H2",OOC1=CCCO[CH]1
S(1246),1,0,"InChI=1S/C5H6O2/c1-2-4-5(7-4)6-3-1/h2,5H,1,3H2",O1C2OC2=CCC1
S(1849),2,0,"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h3,5-6H,1-2H2",OC1C(C[CH]1)=C
S(1557),1,0,"InChI=1S/C5H8O3/c1-2-3-4-7-8-5-6/h2,5H,1,3-4H2",O=COOCCC=C
S(1487),2,0,"InChI=1S/C5H7O3/c1-2-3-5(6)4-8-7/h2H,1,3-4H2",O=C(CC=C)CO[O]
C4H7(1512),2,0,"InChI=1S/C4H7/c1-3-4-2/h3-4H,1H2,2H3",C[CH]C=C
S(758),1,0,"InChI=1S/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,5,7H,3H2",OC1CC=CC1=O
S(2212),2,0,"InChI=1S/C5H7O3/c6-3-4-1-2-5(7)8-4/h3,5,7H,1-2H2",OC1O[C](CC1)C=O
S(126),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h2,5-6H,1,3H2",OOC1O[C]=CCC1
S(1173),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,4,6H,1,3,5H2",OC[CH]CC=C
S(3507),2,0,"InChI=1S/C5H9O/c1-4-2-5(4)3-6/h4-6H,1-3H2",OCC1C(C1)[CH2]
S(3981),2,0,"InChI=1S/C5H9O/c1-3-5(2)4-6/h3,5-6H,1-2,4H2",OCC(C=C)[CH2]
S(1465),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h1,3,5-7H,4H2",OC(OO)CC=C=[CH]
S(1690),1,0,"InChI=1S/C5H10O/c1-2-3-4-5-6/h4-6H,2-3H2,1H3",OC=CCCC
S(671),2,0,"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1,4-7H,3H2",OC1CC(OO)[C]=C1
S(1353),2,0,"InChI=1S/C5H7O3/c1-4-2-3-5(6)8-7-4/h3-4H,2H2,1H3",O=C1OOC(C[CH]1)C
S(842),2,0,"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h3-5H,1-2H2",O=CCC1OO[CH]C1
S(4021),2,0,"InChI=1S/C5H7O3/c6-3-1-5(8)2-4-7/h3-5H,1-2H2",[O]C(CC=O)CC=O
S(1784),1,0,"InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2",O=CCC=O
C5H7O(409),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-6H,1H3",OC=CC=[C]C
S(837),2,0,"InChI=1S/C5H7O3/c1-2-7-8-5-3-4-6/h3-5H,1-2H2",O=CC=COOC[CH2]
S(1531),2,0,"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3",[O]OC1C(OC=C1)C
S(2401),2,0,"InChI=1S/C5H7O2/c1-2-7-5-3-4-6/h2,4-5H,1,3H2",O=CC[CH]OC=C
S(1197),2,0,"InChI=1S/C3H3O2/c1-2-3-5-4/h1H,3H2",[O]OCC#C
S(945),2,0,"InChI=1S/C5H7O3/c6-8-4-5-2-1-3-7-5/h1,3,5H,2,4H2",[O]OCC1OC=CC1
S(1162),2,0,"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h3-5,7H,1H3",OOC(C)C=[C]C=O
S(389),2,0,"InChI=1S/C5H7O3/c6-3-5(8-7)4-1-2-4/h3,5,7H,1-2H2",OOC([C]1CC1)C=O
S(4092),1,0,"InChI=1S/C5H6O2/c6-3-4-5(7-4)1-2-5/h3-4H,1-2H2",O=CC1OC12CC2
C5H7O(808),2,0,"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h3-5H,1-2H2",[O]C1C2C1CC2
C5H7O(517),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h1,3,6H,4-5H2",OCCC=C=[CH]
S(1369),1,0,"InChI=1S/C5H8O3/c6-4-5-2-1-3-7-8-5/h4-5H,1-3H2",O=CC1OOCCC1
S(393),2,0,"InChI=1S/C2H5O2/c1-2-4-3/h3H,1-2H2",OOC[CH2]
S(4042),1,0,InChI=1S/C2H4O/c1-2-3-1/h1-2H2,O1CC1
S(1119),2,0,"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h1-2,4-6H,3H2",O[CH]C1CC=C1
S(1032),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h3-5H,1-2H3",CC=CO[CH]C
S(1049),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h3-4H,1,5H2,2H3",C[CH]OCC=C
S(2535),1,0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",O=CC
S(581),2,0,"InChI=1S/C5H7O2/c6-5(7)3-1-2-4-5/h1,3,6H,2,4H2",OC1([O])CCC=C1
S(714),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h2-5,7H,1H2",OOC=CC[CH]C=O
S(4231),1,0,"InChI=1S/C5H6O2/c6-2-4-1-5(4)3-7/h2-5H,1H2",O=CC1C(C1)C=O
S(526),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h1-2,4,6-7H,3,5H2",O[CH]C=CCCOO
C5H7O(537),2,0,"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h4-5H,2H2,1H3",CCC1OC=[C]1
S(2499),1,0,"InChI=1S/C5H6O2/c6-5-4(7-5)3-1-2-3/h3-4H,1-2H2",O=C1OC1C2CC2
S(1236),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h1-2,4-5,7H,3H2",OOC(CC=O)C=[CH]
S(1229),2,0,"InChI=1S/C5H9O3/c6-4-1-2-5(3-4)8-7/h1,4-7H,2-3H2",OC1CC(OO)C[CH]1
S(1015),1,0,"InChI=1S/C3H4O/c1-2-3-4/h2H,1H3",O=C=CC
S(1230),1,0,"InChI=1S/C5H6O2/c1-2-4(6-2)5-3(1)7-5/h2-5H,1H2",O1C2C3OC3CC12
S(530),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5(4)7/h4H,1-3H2",[O]C1CCCC1=O
S(1652),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5(4)7/h2,5,7H,1,3H2",OC1CCC=C1[O]
S(521),1,0,"InChI=1S/C5H8O3/c1-2-3-4-5(6)8-7/h1,5-7H,3-4H2",OC(OO)CCC#C
S(726),2,0,"InChI=1S/C5H7O2/c6-4-1-3-2-5(4)7-3/h3,5-6H,1-2H2",O[C]1C2OC(C2)C1
S(3357),2,0,"InChI=1S/C5H7O3/c1-2-3-7-4-5-8-6/h2-6H,1H2",OOC=COC=C[CH2]
S(1093),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,5-6H,2-3H2",OC=1CC([O])CC=1
S(363),2,0,"InChI=1S/C5H7O3/c6-8-5-2-1-3-7-4-5/h1,3,5H,2,4H2",[O]OC1CC=COC1
S(1001),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5-4-7-8-5/h3-4,6H,1-2H2",O[CH]CCC=1OOC=1
S(3908),1,0,"InChI=1S/C5H6O2/c1-2-6-3-5-4(1)7-5/h3-4H,1-2H2",O1C2CCOC=C12
S(2508),1,0,"InChI=1S/C5H6O/c1-5-2-3-6-4-5/h2-4H,1H3",CC=1C=COC=1
S(3921),2,0,"InChI=1S/C5H7O/c6-5-3-1-4(5)2-3/h3,5-6H,1-2H2",OC1C2C[C]1C2
C5H7O(774),2,0,"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h1,4,6H,2-3H2",OC=C1C[CH]C1
S(1065),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2-4H2,1H3",O=[C]CCCC
S(3758),2,0,"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h3-4,7H,1-2H2",OC(=CCC=O)[CH2]
S(1349),2,0,"InChI=1S/C5H7O3/c1-3-5(6)8-7-4-2/h4H,1-3H2",O=C(OOC=C)C[CH2]
S(1361),2,0,"InChI=1S/C5H7O3/c1-3-5(4-6)8-7-2/h3-5H,1-2H2",O=CC(OO[CH2])C=C
S(1403),2,0,"InChI=1S/C4H5O2/c1-2-4(6)3-5/h2-4H,1H2",[O]C(C=C)C=O
S(1789),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)7-8-5/h3-4,6H,1-2H2",OC1C2(OO2)[CH]CC1
C5H7O(394),2,0,"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h3-4H,2H2,1H3",O=C1C(CC)[CH]1
S(1833),2,0,"InChI=1S/C5H7O3/c6-3-1-2-4-5(7)8-4/h3-5H,1-2H2",[O]C1OC1CCC=O
S(2774),2,0,"InChI=1S/C5H7O3/c6-3-1-2-4-8-5-7/h3-5H,1-2H2",O=CCC[CH]OC=O
S(1533),1,0,"InChI=1S/C5H8O/c1-5-3-2-4-6-5/h2-3,5H,4H2,1H3",CC1OCC=C1
C5H7O(675),2,0,"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h5H,1-3H2",[O]C1CCC1=C
S(1125),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4,6H,1,5H2",OCC=C[C]=C
S(498),2,0,"InChI=1S/C5H9O3/c1-5(8-7)3-2-4-6/h4-5H,2-3H2,1H3",O=CCCC(O[O])C
S(1842),1,0,"InChI=1S/C5H6O2/c1-2-4-3-5(6)7-4/h2,4H,1,3H2",O=C1OC(C1)C=C
C5H7O(817),2,0,"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h3-4H,2H2,1H3",[O]C=1C(CC=1)C
CC(1793),1,0,InChI=1S/C2H6/c1-2/h1-2H3,CC
S(315),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2",OC1C(OO)CC=C1
S(588),1,0,"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2,4-6H,1,3H2",OOC=CCC=C
S(1633),1,0,"InChI=1S/C5H8O3/c1-2-4-3-5(6)8-7-4/h3-4,6H,2H2,1H3",OC=1OOC(CC)C=1
S(1029),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h4-5H,2-3H2,1H3",CC[CH]OC=C
S(1488),1,0,"InChI=1S/C5H8O/c1-3-4-5(2)6/h3,6H,1-2,4H2",OC(CC=C)=C
S(348),1,0,"InChI=1S/C5H8O3/c6-8-5-2-1-3-7-4-5/h4,6H,1-3H2",OOC=1CCCOC=1
S(4505),2,0,"InChI=1S/C5H7O2/c6-5-2-1-3-7-4-5/h4H,1-3H2",[O]C=1CCCOC=1
S(1078),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h5,7H,2H2,1H3",OOC(CC)[C]=C=O
C5H9O(209),2,0,"InChI=1S/C5H9O/c1-2-4-6-5-3-1/h4H,1-3,5H2",O1CCCC[CH]1
S(716),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h4H,1-3H2",[O]C1CCC(=O)C1
S(1295),2,0,"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h4H,1-3H2",O=C(CCC=O)[CH2]
C5H9O(210),2,0,"InChI=1S/C5H9O/c1-2-4-6-5-3-1/h2H,1,3-5H2",O1CCC[CH]C1
S(1048),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h3H,1-2,4-5H2",[CH2]COCC=C
S(1031),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h3,5H,2,4H2,1H3",CC=COC[CH2]
S(2056),2,0,"InChI=1S/C5H7O3/c1-3-2-4(8-7)5(3)6/h3-4H,2H2,1H3",O=C1C(CC1O[O])C
C5H7O(194),2,0,"InChI=1S/C5H7O/c1-3-5-6-4-2/h3,5H,2H2,1H3",CC=CO[C]=C
C3H5(1027),2,0,"InChI=1S/C3H5/c1-3-2/h1,3H,2H3",CC=[CH]
S(1328),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1,4-5H,2-3H2",O=CC[CH]CC=O
C5H7O(144),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h4-6H,1-2H2",OC(C=C=C)[CH2]
S(2641),2,0,"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2",OC1C(C1)[C]=C
S(1226),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3,5-6H,1,4H2",O[CH]CC=C=C
S(2803),2,0,"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h5,7H,2-3H2,1H3",OOC(CC)C[C]=O
S(1047),2,0,"InChI=1S/C5H9O/c1-3-5-6-4-2/h4H,1-3,5H2",[CH2]CCOC=C
S(1156),2,0,"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3",O=CC1OOC(C)[CH]1
S(392),2,0,"InChI=1S/C2H5O2/c1-2-4-3/h2H2,1H3",[O]OCC
C5H7O(855),2,0,"InChI=1S/C5H7O/c1-2-5-3-6-4-5/h2-3,5H,1,4H2",C=CC1CO[CH]1
S(557),2,0,"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h2-6H,1H2",OOC(OC=[CH])C=C
S(556),2,0,"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2",OOC(OC=C)C=[CH]
S(3013),1,0,"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2,5H,1,3-4H2",OOCCC=C
S(793),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-3,5-6H,4H2",OOC1OC[CH]C=C1
S(4647),1,0,"InChI=1S/C5H6O2/c1-2-4-5(7-4)6-3-1/h1-2,4-5H,3H2",O1C2C1OCC=C2
S(264),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5(4)8-7/h5-7H,1-3H2",O[C]1C(OO)CCC1
C5H7O(83),2,0,"InChI=1S/C5H7O/c1-2-3-5-4-6-5/h5H,1,3-4H2",C=[C]CC1OC1
S(2590),2,0,"InChI=1S/C5H7O3/c1-2-5(3-6)4-8-7/h2,5,7H,1,4H2",OOCC(C=C)[C]=O
C5H7O(407),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5-6H,1H3",OC=[C]C=CC
S(1583),1,0,"InChI=1S/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2",OC1CCCC1
S(1294),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h4H,1-3H2",O=CCCC[C]=O
S(3829),2,0,"InChI=1S/C5H9O3/c6-8-3-1-2-5-4-7-5/h2,5-6H,1,3-4H2",OOCC[CH]C1OC1
S(1209),2,0,"InChI=1S/C2H5O/c1-2-3/h2-3H,1H3",O[CH]C
S(612),1,0,"InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h2H,1,3-4H2,(H,6,7)",OC(=O)CCC=C
S(383),2,0,"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h4,6-7H,1-2H2",OC1CCC(OO)=[C]1
S(550),2,0,"InChI=1S/C5H7O3/c1-2-5-6-3-4-7-8-5/h2-3,5H,1,4H2",C=CC1O[CH]COO1
S(1433),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,7H,1,3H2",OC(CC=O)=C[CH2]
S(2191),2,0,"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h4-5H,2H2,1H3",O=[C]C1OOC(C1)C
S(4394),2,0,"InChI=1S/C4H5O2/c1-3-4(2-5)6-3/h2-4H,1H2",O=CC1OC1[CH2]
S(1714),2,0,"InChI=1S/C2H3O2/c1-2-4-3/h2H,1H2",[O]OC=C
S(794),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-2,5H,3-4H2",[O]OC1OCC=CC1
S(1245),1,0,"InChI=1S/C5H8O3/c6-3-1-2-4(7)5(3)8/h3,5-6,8H,1-2H2",OC1C(O)C(=O)CC1
S(470),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,5-7H,3H2",OC=1C(OO)C[CH]C=1
S(4838),1,0,"InChI=1S/C5H6O2/c6-5-3-1-2-4(5)7-5/h1,3-4,6H,2H2",OC12OC1CC=C2
C3H3O(424),2,0,InChI=1S/C3H3O/c1-2-4-3-1/h1-3H,O1[CH]C=C1
S(2128),2,0,"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3",OC=CC(C)[CH2]
S(1696),2,0,"InChI=1S/C5H7O3/c1-3-4-7-8-5(2)6/h3H,1-2,4H2",O=C(OOCC=C)[CH2]
C5H7O(185),2,0,"InChI=1S/C5H7O/c1-2-6-5-3-4-5/h2-3,5H,1,4H2",C=COC1C[CH]1
S(3999),1,0,"InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h3H,1,4H2,(H,6,7)",OC(=O)CC=C=C
S(358),1,0,"InChI=1S/C5H8O3/c6-5(8-7)3-1-2-4-5/h1,3,6-7H,2,4H2",OC1(OO)CCC=C1
S(593),2,0,"InChI=1S/C5H9O2/c1-2-3-5(7)4-6/h3-5,7H,2H2,1H3",OC([CH]CC)C=O
S(2249),2,0,"InChI=1S/C5H9O/c1-3-4-5-6-2/h3-5H,1-2H3",CC=C[CH]OC
S(2520),1,0,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3",O=CC=CC
S(2709),2,0,"InChI=1S/C5H7O3/c6-3-4-1-2-5(4)8-7/h4-5,7H,1-2H2",OOC1C(CC1)[C]=O
S(466),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h2,5,7H,1,3H2",OO[CH]CCC=C=O
S(712),1,0,"InChI=1S/C5H6O2/c6-4-2-1-3-5-7/h2,5H,1,3H2",O=CCCC=C=O
S(1503),2,0,"InChI=1S/C5H7O2/c1-2-3-4-5(6)7-4/h2,4H,3H2,1H3",O=C1OC1C[CH]C
C5H7O(300),2,0,"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,4H2,2H3",[O]C(CC)=C=C
S(992),2,0,"InChI=1S/C5H7O3/c1-3-2-4-6-5(3)8-7-4/h3-5H,1-2H2",[CH2]C1CC2OC1OO2
S(538),2,0,"InChI=1S/C5H7O3/c6-8-4-2-5-1-3-7-5/h1,3,5H,2,4H2",[O]OCCC1OC=C1
S(1580),1,0,"InChI=1S/C5H8O3/c6-3-1-2-4(7)5(3)8/h1,4-8H,2H2",OC1C(O)C(O)=CC1
S(1092),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,4,6H,2-3H2",OC1CC(=O)C[CH]1
S(3595),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,5,7H,1,3H2",OC(C[C]=O)C=C
S(3085),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h4-5H,1H2,2H3",COC=C[C]=C
S(2473),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-8-5(4)7/h3-4,6H,1-2H2",OC1CC[CH]OC1=O
S(4676),2,0,"InChI=1S/C5H9O3/c1-7-4-2-3-5-8-6/h2,4,6H,1,3,5H2",OOCCC=CO[CH2]
S(2288),2,0,"InChI=1S/C4H5O2/c1-2-6-4-3-5/h2-4H,1H2",[O]C=COC=C
C5H7O(775),2,0,"InChI=1S/C5H7O/c1-3-5(2)4-6/h4H,1-3H2",O=CC(C[CH2])=C
S(2099),2,0,"InChI=1S/C5H7O3/c1-4-2-5(6)8-7-3-4/h2,5-6H,1,3H2",OC1OOCC(=C1)[CH2]
S(1768),2,0,"InChI=1S/C5H7O/c6-2-5-3-1-4(3)5/h2-6H,1H2",O[CH]C1C2C1C2
S(591),1,0,"InChI=1S/C5H8O2/c1-2-7-5-3-4-6/h2-3,5-6H,1,4H2",OCC=COC=C
S(1235),2,0,"InChI=1S/C5H7O3/c6-8-5-2-3-1-4(5)7-3/h1,3-6H,2H2",OOC1C2OC(C1)[CH]2
S(590),1,0,"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3-6H,1-2H2",OC(OC=C)C=C
S(924),2,0,"InChI=1S/C5H7O3/c6-4-1-3-2-5(4)8-7-3/h1,3-6H,2H2",OC1C2OOC(C2)[CH]1
S(3823),2,0,"InChI=1S/C5H7O3/c6-5-2-1-3-7-4-8-5/h4H,1-3H2",O=C1O[CH]OCCC1
S(5094),2,0,"InChI=1S/C5H7O3/c1-2-3-5(7)8-4-6/h4H,1-3H2",O=C(OC=O)CC[CH2]
S(1075),2,0,"InChI=1S/C5H7O3/c1-2-4-5(3-6)8-7-4/h4-5H,2H2,1H3",O=[C]C1OOC1CC
S(1846),1,0,"InChI=1S/C5H8O3/c1-2-3-4-5(6)8-7/h2-3,7H,4H2,1H3",OOC(=O)CC=CC
S(1860),1,0,"InChI=1S/C5H8O/c1-3-5(6)4-2/h1,5-6H,4H2,2H3",OC(CC)C#C
S(2695),2,0,"InChI=1S/C5H7O3/c1-2-3-5(4-6)7-8-5/h2-3H2,1H3",O=[C]C1(OO1)CCC
S(4292),2,0,"InChI=1S/C5H7O2/c1-4-2-5(6)3-7-4/h3-4,6H,1-2H2",OC=1CC(OC=1)[CH2]
S(2628),2,0,"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2,4,7H,1,3H2",OC(CC=C)=C[O]
S(1312),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h1,3H2,2H3",O=[C]CC(C)=C
S(1925),2,0,"InChI=1S/C5H7O3/c1-4-2-3-5(7-4)8-6/h2,5-6H,1,3H2",OOC1OC(=CC1)[CH2]
C5H7O(861),2,0,"InChI=1S/C5H7O/c1-3-5(2)4-6/h3,5H,1H2,2H3",O=[C]C(C)C=C
S(2467),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h2,4,6H,1,3H2",OC=CCC[C]=O
S(1126),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-4,6H,5H2",OCC=CC=[CH]
S(717),2,0,"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h7H,1-3H2",OO[C]1CCC(=O)C1
S(310),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h2,7H,1,3,5H2",OOCCCC=C=O
S(704),2,0,"InChI=1S/C5H9O3/c6-5(8-7)3-4-1-2-4/h4-6H,1-3H2",OC(O[O])CC1CC1
S(2251),2,0,"InChI=1S/C5H9O3/c1-2-3-4-7-5-8-6/h3-4H,2,5H2,1H3",[O]OCOC=CCC
S(911),1,0,"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h1,3-4,7H,2,5H2",OOCC=CCC=O
S(2395),2,0,InChI=1S/C3H3O2/c4-2-1-3-5/h1-3H,[O]C=CC=O
S(1435),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h4H,1-3H2",O=C(CC=O)C[CH2]
C2H5O(620),2,0,"InChI=1S/C2H5O/c1-2-3/h3H,1-2H2",OC[CH2]
S(2225),2,0,"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h2,4H,3H2,1H3",O=C1C(C1)[CH]C
C5H6O(397),1,0,"InChI=1S/C5H6O/c1-2-3-4-5-6/h2-4H,1H3",O=C=CC=CC
S(1231),2,0,"InChI=1S/C5H7O3/c6-8-5-1-3-7-4-2-5/h1,3-6H,2H2",OOC1C[CH]OC=C1
S(541),2,0,"InChI=1S/C5H7O3/c1-2-6-5-3-4-7-8-5/h2-3,5H,1,4H2",C=COC1OOC[CH]1
S(5275),1,0,"InChI=1S/C3H4O2/c1-2-4-5-3-1/h1-2H,3H2",O1OC=CC1
S(1198),2,0,"InChI=1S/C3H3O2/c1-2-3-5-4/h3H,1H2",[O]OC=C=C
S(480),1,0,"InChI=1S/C5H6O3/c6-4-2-1-3-5(4)8-7/h1,3,5,7H,2H2",OOC1C(=O)CC=C1
S(2905),2,0,"InChI=1S/C5H7O3/c1-2-3-4-7-8-5-6/h3-4H,2H2,1H3",O=[C]OOC=CCC
S(2529),2,0,"InChI=1S/C4H7O/c1-2-3-4-5/h3-4H,2H2,1H3",[O]C=CCC
S(2192),1,0,"InChI=1S/C5H8O3/c1-4-2-5(3-6)8-7-4/h3-5H,2H2,1H3",O=CC1OOC(C1)C
S(1368),2,0,"InChI=1S/C5H7O3/c6-4-5-2-1-3-7-8-5/h5H,1-3H2",O=[C]C1OOCCC1
S(1672),2,0,"InChI=1S/C5H9O/c1-3-4-5(2)6/h6H,1-4H2",OC(CC[CH2])=C
S(1777),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h6H,1,3-5H2",OCCC[C]=C
S(1271),2,0,"InChI=1S/C3H5O2/c1-2-3-5-4/h2H,1,3H2",[O]OCC=C
S(2252),1,0,"InChI=1S/C5H10O/c1-3-4-5-6-2/h4-5H,3H2,1-2H3",CCC=COC
S(1045),2,0,"InChI=1S/C3H5O/c1-2-3-4/h2H,1,3H2",[O]CC=C
