name,mult,charge,chi,orig_name,orig_chi,orig_smi
S(1349),2,0,"AMChI=1/C5H7O3/c1-3-7-8-5(6)4-2/h3H,1-2,4H2",S(1349),"InChI=1S/C5H7O3/c1-3-5(6)8-7-4-2/h4H,1-3H2",O=C(OOC=C)C[CH2]
S(1361)r0,2,0,"AMChI=1/C5H7O3/c1-3-5(4-6)8-7-2/h3-5H,1-2H2/t5-/m0/s1",S(1361),"InChI=1S/C5H7O3/c1-3-5(4-6)8-7-2/h3-5H,1-2H2",O=CC(OO[CH2])C=C
S(1361)r1,2,0,"AMChI=1/C5H7O3/c1-3-5(4-6)8-7-2/h3-5H,1-2H2/t5-/m1/s1",S(1361),"InChI=1S/C5H7O3/c1-3-5(4-6)8-7-2/h3-5H,1-2H2",O=CC(OO[CH2])C=C
S(1403)r0,2,0,"AMChI=1/C4H5O2/c1-2-4(6)3-5/h2-4H,1H2/t4-/m0/s1",S(1403),"InChI=1S/C4H5O2/c1-2-4(6)3-5/h2-4H,1H2",[O]C(C=C)C=O
S(1403)r1,2,0,"AMChI=1/C4H5O2/c1-2-4(6)3-5/h2-4H,1H2/t4-/m1/s1",S(1403),"InChI=1S/C4H5O2/c1-2-4(6)3-5/h2-4H,1H2",[O]C(C=C)C=O
S(1789)r0,2,0,"AMChI=1/C5H7O3/c6-4-3-2-1-5(4)7-8-5/h1,4,6H,2-3H2/t4-/m0/s1",S(1789),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)7-8-5/h3-4,6H,1-2H2",OC1C2(OO2)[CH]CC1
S(1789)r1,2,0,"AMChI=1/C5H7O3/c6-4-3-2-1-5(4)7-8-5/h1,4,6H,2-3H2/t4-/m1/s1",S(1789),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)7-8-5/h3-4,6H,1-2H2",OC1C2(OO2)[CH]CC1
C5H7O(394)r0,2,0,"AMChI=1/C5H7O/c1-3-5-2-4(5)6/h2,5H,3H2,1H3/t5-/m0/s1",C5H7O(394),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h3-4H,2H2,1H3",O=C1C(CC)[CH]1
C5H7O(394)r1,2,0,"AMChI=1/C5H7O/c1-3-5-2-4(5)6/h2,5H,3H2,1H3/t5-/m1/s1",C5H7O(394),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h3-4H,2H2,1H3",O=C1C(CC)[CH]1
S(1833)rr0,2,0,"AMChI=1/C5H7O3/c6-1-2-3-4-5(7)8-4/h1,4-5H,2-3H2/t4-,5-/m0/s1",S(1833),"InChI=1S/C5H7O3/c6-3-1-2-4-5(7)8-4/h3-5H,1-2H2",[O]C1OC1CCC=O
S(1833)rs0,2,0,"AMChI=1/C5H7O3/c6-1-2-3-4-5(7)8-4/h1,4-5H,2-3H2/t4-,5+/m0/s1",S(1833),"InChI=1S/C5H7O3/c6-3-1-2-4-5(7)8-4/h3-5H,1-2H2",[O]C1OC1CCC=O
S(1833)rs1,2,0,"AMChI=1/C5H7O3/c6-1-2-3-4-5(7)8-4/h1,4-5H,2-3H2/t4-,5+/m1/s1",S(1833),"InChI=1S/C5H7O3/c6-3-1-2-4-5(7)8-4/h3-5H,1-2H2",[O]C1OC1CCC=O
S(1833)rr1,2,0,"AMChI=1/C5H7O3/c6-1-2-3-4-5(7)8-4/h1,4-5H,2-3H2/t4-,5-/m1/s1",S(1833),"InChI=1S/C5H7O3/c6-3-1-2-4-5(7)8-4/h3-5H,1-2H2",[O]C1OC1CCC=O
S(2774),2,0,"AMChI=1/C5H7O3/c6-1-4-5-2-8-3-7/h1-3H,4-5H2",S(2774),"InChI=1S/C5H7O3/c6-3-1-2-4-8-5-7/h3-5H,1-2H2",O=CCC[CH]OC=O
S(1533)r0,1,0,"AMChI=1/C5H8O/c1-5-3-2-4-6-5/h2-3,5H,4H2,1H3/t5-/m0/s1",S(1533),"InChI=1S/C5H8O/c1-5-3-2-4-6-5/h2-3,5H,4H2,1H3",CC1OCC=C1
S(1533)r1,1,0,"AMChI=1/C5H8O/c1-5-3-2-4-6-5/h2-3,5H,4H2,1H3/t5-/m1/s1",S(1533),"InChI=1S/C5H8O/c1-5-3-2-4-6-5/h2-3,5H,4H2,1H3",CC1OCC=C1
C5H7O(675)r0,2,0,"AMChI=1/C5H7O/c1-4-2-3-5(4)6/h5H,1-3H2/t5-/m0/s1",C5H7O(675),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h5H,1-3H2",[O]C1CCC1=C
C5H7O(675)r1,2,0,"AMChI=1/C5H7O/c1-4-2-3-5(4)6/h5H,1-3H2/t5-/m1/s1",C5H7O(675),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h5H,1-3H2",[O]C1CCC1=C
S(1125)z,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h3-4,6H,1,5H2/b4-3-",S(1125),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4,6H,1,5H2",OCC=C[C]=C
S(1125)e,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h3-4,6H,1,5H2/b4-3+",S(1125),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4,6H,1,5H2",OCC=C[C]=C
S(498)r0,2,0,"AMChI=1/C5H9O3/c1-5(8-7)4-3-2-6/h2,5H,3-4H2,1H3/t5-/m0/s1",S(498),"InChI=1S/C5H9O3/c1-5(8-7)3-2-4-6/h4-5H,2-3H2,1H3",O=CCCC(O[O])C
S(498)r1,2,0,"AMChI=1/C5H9O3/c1-5(8-7)4-3-2-6/h2,5H,3-4H2,1H3/t5-/m1/s1",S(498),"InChI=1S/C5H9O3/c1-5(8-7)3-2-4-6/h4-5H,2-3H2,1H3",O=CCCC(O[O])C
S(1842)r0,1,0,"AMChI=1/C5H6O2/c1-2-5-3-4(6)7-5/h2,5H,1,3H2/t5-/m0/s1",S(1842),"InChI=1S/C5H6O2/c1-2-4-3-5(6)7-4/h2,4H,1,3H2",O=C1OC(C1)C=C
S(1842)r1,1,0,"AMChI=1/C5H6O2/c1-2-5-3-4(6)7-5/h2,5H,1,3H2/t5-/m1/s1",S(1842),"InChI=1S/C5H6O2/c1-2-4-3-5(6)7-4/h2,4H,1,3H2",O=C1OC(C1)C=C
C5H7O(817)r0,2,0,"AMChI=1/C5H7O/c1-5-3-2-4(5)6/h2,5H,3H2,1H3/t5-/m0/s1",C5H7O(817),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h3-4H,2H2,1H3",[O]C=1C(CC=1)C
C5H7O(817)r1,2,0,"AMChI=1/C5H7O/c1-5-3-2-4(5)6/h2,5H,3H2,1H3/t5-/m1/s1",C5H7O(817),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h3-4H,2H2,1H3",[O]C=1C(CC=1)C
CC(1793),1,0,AMChI=1/C2H6/c1-2/h1-2H3,CC(1793),InChI=1S/C2H6/c1-2/h1-2H3,CC
S(315)rr0,1,0,"AMChI=1/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2/t4-,5-/m0/s1",S(315),"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2",OC1C(OO)CC=C1
S(315)rs0,1,0,"AMChI=1/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2/t4-,5+/m0/s1",S(315),"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2",OC1C(OO)CC=C1
S(315)rs1,1,0,"AMChI=1/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2/t4-,5+/m1/s1",S(315),"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2",OC1C(OO)CC=C1
S(315)rr1,1,0,"AMChI=1/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2/t4-,5-/m1/s1",S(315),"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h1-2,4-7H,3H2",OC1C(OO)CC=C1
S(588)z,1,0,"AMChI=1/C5H8O2/c1-2-5-3-4-7-6/h2-4,6H,1,5H2/b4-3-",S(588),"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2,4-6H,1,3H2",OOC=CCC=C
S(588)e,1,0,"AMChI=1/C5H8O2/c1-2-5-3-4-7-6/h2-4,6H,1,5H2/b4-3+",S(588),"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2,4-6H,1,3H2",OOC=CCC=C
S(1633)r0,1,0,"AMChI=1/C5H8O3/c1-3-5-2-4(6)7-8-5/h2,5-6H,3H2,1H3/t5-/m0/s1",S(1633),"InChI=1S/C5H8O3/c1-2-4-3-5(6)8-7-4/h3-4,6H,2H2,1H3",OC=1OOC(CC)C=1
S(1633)r1,1,0,"AMChI=1/C5H8O3/c1-3-5-2-4(6)7-8-5/h2,5-6H,3H2,1H3/t5-/m1/s1",S(1633),"InChI=1S/C5H8O3/c1-2-4-3-5(6)8-7-4/h3-4,6H,2H2,1H3",OC=1OOC(CC)C=1
S(1029),2,0,"AMChI=1/C5H9O/c1-3-6-4-5-2/h3-4H,1,5H2,2H3",S(1029),"InChI=1S/C5H9O/c1-3-5-6-4-2/h4-5H,2-3H2,1H3",CC[CH]OC=C
S(1488),1,0,"AMChI=1/C5H8O/c1-3-4-5(2)6/h3,6H,1-2,4H2",S(1488),"InChI=1S/C5H8O/c1-3-4-5(2)6/h3,6H,1-2,4H2",OC(CC=C)=C
S(348),1,0,"AMChI=1/C5H8O3/c6-8-5-1-7-4-2-3-5/h1,6H,2-4H2",S(348),"InChI=1S/C5H8O3/c6-8-5-2-1-3-7-4-5/h4,6H,1-3H2",OOC=1CCCOC=1
S(4505),2,0,"AMChI=1/C5H7O2/c6-5-1-7-4-2-3-5/h1H,2-4H2",S(4505),"InChI=1S/C5H7O2/c6-5-2-1-3-7-4-5/h4H,1-3H2",[O]C=1CCCOC=1
S(1078)r0,2,0,"AMChI=1/C5H7O3/c1-4-5(8-7)2-3-6/h5,7H,4H2,1H3/t5-/m0/s1",S(1078),"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h5,7H,2H2,1H3",OOC(CC)[C]=C=O
S(1078)r1,2,0,"AMChI=1/C5H7O3/c1-4-5(8-7)2-3-6/h5,7H,4H2,1H3/t5-/m1/s1",S(1078),"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h5,7H,2H2,1H3",OOC(CC)[C]=C=O
C5H9O(209),2,0,"AMChI=1/C5H9O/c1-2-3-4-5-6-1/h1H,2-5H2",C5H9O(209),"InChI=1S/C5H9O/c1-2-4-6-5-3-1/h4H,1-3,5H2",O1CCCC[CH]1
S(716)r0,2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h5H,1-3H2/t5-/m0/s1",S(716),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h4H,1-3H2",[O]C1CCC(=O)C1
S(716)r1,2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h5H,1-3H2/t5-/m1/s1",S(716),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h4H,1-3H2",[O]C1CCC(=O)C1
S(1295),2,0,"AMChI=1/C5H7O2/c1-5(7)4-3-2-6/h2H,1,3-4H2",S(1295),"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h4H,1-3H2",O=C(CCC=O)[CH2]
C5H9O(210),2,0,"AMChI=1/C5H9O/c1-2-4-5-6-3-1/h1H,2-5H2",C5H9O(210),"InChI=1S/C5H9O/c1-2-4-6-5-3-1/h2H,1,3-5H2",O1CCC[CH]C1
S(1048),2,0,"AMChI=1/C5H9O/c1-3-5-6-4-2/h3H,1-2,4-5H2",S(1048),"InChI=1S/C5H9O/c1-3-5-6-4-2/h3H,1-2,4-5H2",[CH2]COCC=C
S(1031)z,2,0,"AMChI=1/C5H9O/c1-5-6-4-3-2/h3-4H,1,5H2,2H3/b4-3-",S(1031),"InChI=1S/C5H9O/c1-3-5-6-4-2/h3,5H,2,4H2,1H3",CC=COC[CH2]
S(1031)e,2,0,"AMChI=1/C5H9O/c1-5-6-4-3-2/h3-4H,1,5H2,2H3/b4-3+",S(1031),"InChI=1S/C5H9O/c1-3-5-6-4-2/h3,5H,2,4H2,1H3",CC=COC[CH2]
S(2056)rr0,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3(4)6)8-7/h4-5H,2H2,1H3/t4-,5-/m0/s1",S(2056),"InChI=1S/C5H7O3/c1-3-2-4(8-7)5(3)6/h3-4H,2H2,1H3",O=C1C(CC1O[O])C
S(2056)rs0,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3(4)6)8-7/h4-5H,2H2,1H3/t4-,5+/m0/s1",S(2056),"InChI=1S/C5H7O3/c1-3-2-4(8-7)5(3)6/h3-4H,2H2,1H3",O=C1C(CC1O[O])C
S(2056)rs1,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3(4)6)8-7/h4-5H,2H2,1H3/t4-,5+/m1/s1",S(2056),"InChI=1S/C5H7O3/c1-3-2-4(8-7)5(3)6/h3-4H,2H2,1H3",O=C1C(CC1O[O])C
S(2056)rr1,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3(4)6)8-7/h4-5H,2H2,1H3/t4-,5-/m1/s1",S(2056),"InChI=1S/C5H7O3/c1-3-2-4(8-7)5(3)6/h3-4H,2H2,1H3",O=C1C(CC1O[O])C
C5H7O(194)z,2,0,"AMChI=1/C5H7O/c1-3-6-5-4-2/h4-5H,1H2,2H3/b5-4-",C5H7O(194),"InChI=1S/C5H7O/c1-3-5-6-4-2/h3,5H,2H2,1H3",CC=CO[C]=C
C5H7O(194)e,2,0,"AMChI=1/C5H7O/c1-3-6-5-4-2/h4-5H,1H2,2H3/b5-4+",C5H7O(194),"InChI=1S/C5H7O/c1-3-5-6-4-2/h3,5H,2H2,1H3",CC=CO[C]=C
C3H5(1027)z,2,0,"AMChI=1/C3H5/c1-3-2/h1,3H,2H3/b3-1-",C3H5(1027),"InChI=1S/C3H5/c1-3-2/h1,3H,2H3",CC=[CH]
C3H5(1027)e,2,0,"AMChI=1/C3H5/c1-3-2/h1,3H,2H3/b3-1+",C3H5(1027),"InChI=1S/C3H5/c1-3-2/h1,3H,2H3",CC=[CH]
S(1328),2,0,"AMChI=1/C5H7O2/c6-2-4-1-5-3-7/h1-3H,4-5H2",S(1328),"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1,4-5H,2-3H2",O=CC[CH]CC=O
C5H7O(144)r0,2,0,"AMChI=1/C5H7O/c1-3-4-5(2)6/h4-6H,1-2H2/t5-/m0/s1",C5H7O(144),"InChI=1S/C5H7O/c1-3-4-5(2)6/h4-6H,1-2H2",OC(C=C=C)[CH2]
C5H7O(144)r1,2,0,"AMChI=1/C5H7O/c1-3-4-5(2)6/h4-6H,1-2H2/t5-/m1/s1",C5H7O(144),"InChI=1S/C5H7O/c1-3-4-5(2)6/h4-6H,1-2H2",OC(C=C=C)[CH2]
S(2641)rr0,2,0,"AMChI=1/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2/t4-,5-/m0/s1",S(2641),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2",OC1C(C1)[C]=C
S(2641)rs0,2,0,"AMChI=1/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2/t4-,5+/m0/s1",S(2641),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2",OC1C(C1)[C]=C
S(2641)rs1,2,0,"AMChI=1/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2/t4-,5+/m1/s1",S(2641),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2",OC1C(C1)[C]=C
S(2641)rr1,2,0,"AMChI=1/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2/t4-,5-/m1/s1",S(2641),"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h4-6H,1,3H2",OC1C(C1)[C]=C
S(1226),2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6/h3-4,6H,1,5H2",S(1226),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3,5-6H,1,4H2",O[CH]CC=C=C
S(2803)r0,2,0,"AMChI=1/C5H9O3/c1-3-5(8-7)4-2-6/h5,7H,3-4H2,1H3/t5-/m0/s1",S(2803),"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h5,7H,2-3H2,1H3",OOC(CC)C[C]=O
S(2803)r1,2,0,"AMChI=1/C5H9O3/c1-3-5(8-7)4-2-6/h5,7H,3-4H2,1H3/t5-/m1/s1",S(2803),"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h5,7H,2-3H2,1H3",OOC(CC)C[C]=O
S(1047),2,0,"AMChI=1/C5H9O/c1-3-6-5-4-2/h3H,1-2,4-5H2",S(1047),"InChI=1S/C5H9O/c1-3-5-6-4-2/h4H,1-3,5H2",[CH2]CCOC=C
S(1156)rr0,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3/t4-,5-/m0/s1",S(1156),"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3",O=CC1OOC(C)[CH]1
S(1156)rs0,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3/t4-,5+/m0/s1",S(1156),"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3",O=CC1OOC(C)[CH]1
S(1156)rs1,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3/t4-,5+/m1/s1",S(1156),"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3",O=CC1OOC(C)[CH]1
S(1156)rr1,2,0,"AMChI=1/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3/t4-,5-/m1/s1",S(1156),"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h2-5H,1H3",O=CC1OOC(C)[CH]1
S(392),2,0,"AMChI=1/C2H5O2/c1-2-4-3/h2H2,1H3",S(392),"InChI=1S/C2H5O2/c1-2-4-3/h2H2,1H3",[O]OCC
C5H7O(855)r0,2,0,"AMChI=1/C5H7O/c1-2-5-3-6-4-5/h2-3,5H,1,4H2/t5-/m0/s1",C5H7O(855),"InChI=1S/C5H7O/c1-2-5-3-6-4-5/h2-3,5H,1,4H2",C=CC1CO[CH]1
C5H7O(855)r1,2,0,"AMChI=1/C5H7O/c1-2-5-3-6-4-5/h2-3,5H,1,4H2/t5-/m1/s1",C5H7O(855),"InChI=1S/C5H7O/c1-2-5-3-6-4-5/h2-3,5H,1,4H2",C=CC1CO[CH]1
S(557)zr0,2,0,"AMChI=1/C5H7O3/c1-3-7-5(4-2)8-6/h1,3-6H,2H2/b3-1-/t5-/m0/s1",S(557),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h2-6H,1H2",OOC(OC=[CH])C=C
S(557)er0,2,0,"AMChI=1/C5H7O3/c1-3-7-5(4-2)8-6/h1,3-6H,2H2/b3-1+/t5-/m0/s1",S(557),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h2-6H,1H2",OOC(OC=[CH])C=C
S(557)zr1,2,0,"AMChI=1/C5H7O3/c1-3-7-5(4-2)8-6/h1,3-6H,2H2/b3-1-/t5-/m1/s1",S(557),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h2-6H,1H2",OOC(OC=[CH])C=C
S(557)er1,2,0,"AMChI=1/C5H7O3/c1-3-7-5(4-2)8-6/h1,3-6H,2H2/b3-1+/t5-/m1/s1",S(557),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h2-6H,1H2",OOC(OC=[CH])C=C
S(556)zr0,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2/b3-1-/t5-/m0/s1",S(556),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2",OOC(OC=C)C=[CH]
S(556)er0,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2/b3-1+/t5-/m0/s1",S(556),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2",OOC(OC=C)C=[CH]
S(556)zr1,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2/b3-1-/t5-/m1/s1",S(556),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2",OOC(OC=C)C=[CH]
S(556)er1,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2/b3-1+/t5-/m1/s1",S(556),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h1,3-6H,2H2",OOC(OC=C)C=[CH]
S(3013),1,0,"AMChI=1/C4H8O2/c1-2-3-4-6-5/h2,5H,1,3-4H2",S(3013),"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2,5H,1,3-4H2",OOCCC=C
S(793)r0,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-3,5-6H,4H2/t5-/m0/s1",S(793),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-3,5-6H,4H2",OOC1OC[CH]C=C1
S(793)r1,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-3,5-6H,4H2/t5-/m1/s1",S(793),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-3,5-6H,4H2",OOC1OC[CH]C=C1
S(4647)rs0,1,0,"AMChI=1/C5H6O2/c1-2-4-5(7-4)6-3-1/h1-2,4-5H,3H2/t4-,5+/m0/s1",S(4647),"InChI=1S/C5H6O2/c1-2-4-5(7-4)6-3-1/h1-2,4-5H,3H2",O1C2C1OCC=C2
S(4647)rs1,1,0,"AMChI=1/C5H6O2/c1-2-4-5(7-4)6-3-1/h1-2,4-5H,3H2/t4-,5+/m1/s1",S(4647),"InChI=1S/C5H6O2/c1-2-4-5(7-4)6-3-1/h1-2,4-5H,3H2",O1C2C1OCC=C2
S(264)r0,2,0,"AMChI=1/C5H9O3/c6-4-2-1-3-5(4)8-7/h5-7H,1-3H2/t5-/m0/s1",S(264),"InChI=1S/C5H9O3/c6-4-2-1-3-5(4)8-7/h5-7H,1-3H2",O[C]1C(OO)CCC1
S(264)r1,2,0,"AMChI=1/C5H9O3/c6-4-2-1-3-5(4)8-7/h5-7H,1-3H2/t5-/m1/s1",S(264),"InChI=1S/C5H9O3/c6-4-2-1-3-5(4)8-7/h5-7H,1-3H2",O[C]1C(OO)CCC1
C5H7O(83)r0,2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6-5/h5H,1,3-4H2/t5-/m0/s1",C5H7O(83),"InChI=1S/C5H7O/c1-2-3-5-4-6-5/h5H,1,3-4H2",C=[C]CC1OC1
C5H7O(83)r1,2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6-5/h5H,1,3-4H2/t5-/m1/s1",C5H7O(83),"InChI=1S/C5H7O/c1-2-3-5-4-6-5/h5H,1,3-4H2",C=[C]CC1OC1
S(2590)r0,2,0,"AMChI=1/C5H7O3/c1-3-5(2-6)4-8-7/h3,5,7H,1,4H2/t5-/m0/s1",S(2590),"InChI=1S/C5H7O3/c1-2-5(3-6)4-8-7/h2,5,7H,1,4H2",OOCC(C=C)[C]=O
S(2590)r1,2,0,"AMChI=1/C5H7O3/c1-3-5(2-6)4-8-7/h3,5,7H,1,4H2/t5-/m1/s1",S(2590),"InChI=1S/C5H7O3/c1-2-5(3-6)4-8-7/h2,5,7H,1,4H2",OOCC(C=C)[C]=O
C5H7O(407)z,2,0,"AMChI=1/C5H7O/c1-3-4-2-5-6/h3-6H,1H3/b4-3-",C5H7O(407),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5-6H,1H3",OC=[C]C=CC
C5H7O(407)e,2,0,"AMChI=1/C5H7O/c1-3-4-2-5-6/h3-6H,1H3/b4-3+",C5H7O(407),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5-6H,1H3",OC=[C]C=CC
S(1583),1,0,"AMChI=1/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2",S(1583),"InChI=1S/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2",OC1CCCC1
S(1294),2,0,"AMChI=1/C5H7O2/c6-1-3-5-4-2-7/h2H,3-5H2",S(1294),"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h4H,1-3H2",O=CCCC[C]=O
S(3829)r0,2,0,"AMChI=1/C5H9O3/c6-8-3-2-1-5-4-7-5/h1,5-6H,2-4H2/t5-/m0/s1",S(3829),"InChI=1S/C5H9O3/c6-8-3-1-2-5-4-7-5/h2,5-6H,1,3-4H2",OOCC[CH]C1OC1
S(3829)r1,2,0,"AMChI=1/C5H9O3/c6-8-3-2-1-5-4-7-5/h1,5-6H,2-4H2/t5-/m1/s1",S(3829),"InChI=1S/C5H9O3/c6-8-3-1-2-5-4-7-5/h2,5-6H,1,3-4H2",OOCC[CH]C1OC1
S(1209),2,0,"AMChI=1/C2H5O/c1-2-3/h2-3H,1H3",S(1209),"InChI=1S/C2H5O/c1-2-3/h2-3H,1H3",O[CH]C
S(612),1,0,"AMChI=1/C5H8O2/c1-2-3-4-5(6)7/h2,7H,1,3-4H2",S(612),"InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h2H,1,3-4H2,(H,6,7)",OC(=O)CCC=C
S(383)r0,2,0,"AMChI=1/C5H7O3/c6-5-1-4(8-7)2-3-5/h5-7H,2-3H2/t5-/m0/s1",S(383),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h4,6-7H,1-2H2",OC1CCC(OO)=[C]1
S(383)r1,2,0,"AMChI=1/C5H7O3/c6-5-1-4(8-7)2-3-5/h5-7H,2-3H2/t5-/m1/s1",S(383),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h4,6-7H,1-2H2",OC1CCC(OO)=[C]1
S(550)r0,2,0,"AMChI=1/C5H7O3/c1-2-5-6-3-4-7-8-5/h2-3,5H,1,4H2/t5-/m0/s1",S(550),"InChI=1S/C5H7O3/c1-2-5-6-3-4-7-8-5/h2-3,5H,1,4H2",C=CC1O[CH]COO1
S(550)r1,2,0,"AMChI=1/C5H7O3/c1-2-5-6-3-4-7-8-5/h2-3,5H,1,4H2/t5-/m1/s1",S(550),"InChI=1S/C5H7O3/c1-2-5-6-3-4-7-8-5/h2-3,5H,1,4H2",C=CC1O[CH]COO1
S(1433)z,2,0,"AMChI=1/C5H7O2/c1-2-5(7)4-3-6/h2-3,7H,1,4H2/b5-2-",S(1433),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,7H,1,3H2",OC(CC=O)=C[CH2]
S(1433)e,2,0,"AMChI=1/C5H7O2/c1-2-5(7)4-3-6/h2-3,7H,1,4H2/b5-2+",S(1433),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,7H,1,3H2",OC(CC=O)=C[CH2]
S(2191)rr0,2,0,"AMChI=1/C5H7O3/c1-4-3-5(2-6)8-7-4/h4-5H,3H2,1H3/t4-,5-/m0/s1",S(2191),"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h4-5H,2H2,1H3",O=[C]C1OOC(C1)C
S(2191)rs0,2,0,"AMChI=1/C5H7O3/c1-4-3-5(2-6)8-7-4/h4-5H,3H2,1H3/t4-,5+/m0/s1",S(2191),"InChI=1S/C5H7O3/c1-4-2-5(3-6)8-7-4/h4-5H,2H2,1H3",O=[C]C1OOC(C1)C
