phi,O2_molecules,CPT_frac,N2_frac,O2_frac,C5H8(522),C5H8O(825)rs,CPT(563),O2(6),N2,H2(2),H2O(5),CO(12),CO2(13),CH4(33),CH3CHO(41),C2H4(52),C3H6(131),C3H4O(165),C4H6(227),C4H8(253),C5H6(478),C6H6(970),HO2(8),OH(4)
0.6,0.61116,0.005,0.9325,0.0625,558.3011854833524,49.637435073260804,1099.0772468186012,53680.507397515335,927714.1052341048,430.8657759816084,7529.797931604366,3926.2950737491456,768.1288753892992,158.05091944257256,21.143645268871563,991.8091087678253,35.21141657910803,145.37372258065895,20.960936707246482,7.103357185915616,79.72008474098314,1.138864612362357,6.5268933772950515,0.0033143463099420314
0.55,0.66697,0.005,0.926818182,0.068181818,569.1978633033841,50.8981745773011,1099.8491872958248,59423.46233939766,922220.7506415764,397.1853442697832,7512.123787501251,3772.8600408992515,744.5006173752738,145.1939521301848,19.462892914068384,933.2591672978042,32.44440457404713,137.2227694823843,20.450821358173464,6.345788458337176,81.96530912325025,1.051534849042906,6.60098246154261,0.0033121133420148845
0.5,0.73349,0.005,0.92,0.075,580.6719348417002,52.220943800820926,1101.6232311039169,66314.5069185938,915605.2761650439,363.10906622206096,7486.02098103062,3607.9572216785596,716.3429663094881,132.1625597632875,17.788910157435755,871.5376791240985,29.686836482131152,128.89711926917477,19.88753864752829,5.609782004708212,84.36696657456405,0.9634588221212768,6.671161481145129,0.0033057652034799677
0.45,0.81519,0.005,0.911666667,0.083333333,592.7450110589833,53.610172494513094,1104.464071736348,74732.51979155651,907490.356224431,328.7100967121402,7450.8481334452545,3431.0969615126837,683.3299958242563,118.97570297906944,16.124749716648477,806.462192831415,26.938233432619196,120.38405787703562,19.269200361018708,4.897334493035051,86.93522163826523,0.874477192745266,6.7372417020419775,0.003295076707866099
0.4,0.91709,0.005,0.90125,0.09375,605.4415737443576,55.071596654643415,1108.4663578727343,85245.57360356905,897309.8849570963,294.05009570828327,7405.76243587631,3241.620878441875,645.1077985620481,105.64781739482525,14.472491391193879,737.8280536539053,24.19727210775267,111.66451338726007,18.595116918291257,4.21061293839553,89.68239968976147,0.7843726696795269,6.799069791968623,0.0032797293991612764
0.35,1.0482,0.005,0.887857143,0.107142857,618.7855266952281,56.61260715103629,1113.7648085847006,98745.98864063883,884174.0559838613,259.1752717810337,7349.638620239623,3038.647674225623,601.2913787178051,92.18732537166615,12.832857946764818,665.4039525912552,21.46141825484968,102.71001431323364,17.865927759606944,3.551876425183641,92.62326929731823,0.6928512500272632,6.856573621704308,0.003259278348185482
0.31,1.18334,0.005,0.874032258,0.120967742,629.9364722810466,57.90889742976242,1119.0608615100844,112664.04390182014,870572.8597964523,231.13843833916667,7295.782298437995,2865.7721305330892,561.9316089370369,81.3242482732991,11.529501762527836,604.5599232503619,19.27360527752305,95.34923420703655,17.24408596648656,3.046539789549238,95.12665236812671,0.6183513969136527,6.899525379158663,0.0032388383319194645
0.28,1.31012,0.005,0.861071429,0.133928571,638.5731190695718,58.92172981884119,1123.7303231309324,125697.95047667234,857792.6275939979,210.03170820023584,7249.502412708865,2729.495270190391,529.752867958692,73.11959079301151,10.55571736932576,557.1335904459594,17.631159254075463,89.69382091888521,16.7559803413464,2.680873467045809,97.09766415734188,0.5615595483460184,6.930089081805435,0.0032208688502208586
0.25,1.46734,0.005,0.845,0.15,647.4276166797757,59.972026132529514,1129.0685002497805,141843.9114915893,841915.2378422518,188.8509202475403,7197.56654717206,2587.1041458172467,495.1888834324927,64.86273017712972,9.583647317573188,508.0916551170798,15.985260686609957,83.90340587540787,16.24953794017846,2.327087751950716,99.15162682312454,0.5038324007450652,6.959450560946943,0.0032004114177026813
0.23,1.59493,0.005,0.831956522,0.163043478,653.434371607979,60.69404561706232,1133.034781016515,154936.91952807285,829010.1496538728,174.68331109842012,7159.4656743998385,2488.5485651354447,470.77578244103915,59.32747474316764,8.935574150835972,474.46164691852505,14.884866479269915,79.95685710100533,15.901546836828865,2.0980057255786964,100.56701394195943,0.46475028707331145,6.978527435896794,0.003185278170534118
0.2,1.83417,0.005,0.8075,0.1875,662.5476772780623,61.81046260003161,1139.6526156374116,179465.06923410055,804778.1965709601,153.34680547256738,7096.483890295897,2334.87089873452,432.0414481370805,50.976453347691084,7.961386229239309,422.55313968019345,13.227267889466196,73.88568789293724,15.362777479273948,1.764775022756208,102.75503262430958,0.4050998271052135,7.00683747128998,0.003160160474097222
0.19,1.93071,0.005,0.797631579,0.197368421,665.5949611156061,62.191324836606334,1142.047684232642,189355.90070147306,794990.1317758015,146.20795482242636,7073.789737545646,2281.997104573672,418.5573565860351,48.17983596387525,7.635580695673594,404.84757552019266,12.672302978132898,71.8161262869607,15.17816905828769,1.6565127783741231,103.49952533935992,0.38491454671193076,7.016330225767877,0.0031511107560686985
0.17,2.15785,0.005,0.774411765,0.220588235,671.6597809564272,62.965041310094605,1147.1341332069971,212616.6075095626,771941.3402230516,131.88252899527654,7025.597796847555,2173.6337066448964,390.7248277045553,42.568053380762976,6.981391266561822,368.81383728892763,11.55771695902562,67.59809410170932,14.799917189032884,1.4442809111640598,105.00469962415065,0.344049987202554,7.0357130585099545,0.0031319603336852947
0.15,2.44557,0.005,0.745,0.25,677.6041471157076,63.751825690491394,1152.619375647117,242060.9832828004,742717.7244243164,117.48279304769424,6973.342366661535,2061.6192223975277,361.7492328906637,36.934809051689676,6.322466654553653,331.93113063948306,10.43558601456971,63.260719254048425,14.406633820668919,1.2378769576817328,106.51754824911718,0.30248718311333833,7.056167767543751,0.003111404188427413
0.13,2.75147,0.005,0.706538462,0.288461538,683.2725028172367,64.54479136816173,1158.484146921926,280541.09449864307,704467.4992225143,102.99365101248081,6916.583953567276,1945.7740718547993,331.6713041548685,31.288695457819355,5.657006183155926,294.18215653857897,9.304033300281707,58.78293395116934,13.992329649337037,1.0374939437889485,108.00829331380062,0.2601975810757181,7.0786943782565865,0.0030895137708460726
0.11,3.33486,0.005,0.654090909,0.340909091,688.3918432059447,65.32996272445449,1164.6562239593588,332983.0461110901,652264.4980385657,88.3978138791847,6854.825672474305,1825.9868910329533,300.5925566674449,25.64798407015106,4.9829895552803185,255.56326632848732,8.160806367000303,54.137096643635545,13.546217460689135,0.8434822244244022,109.41914846663303,0.21719960093737387,7.104988352004849,0.0030665261368000908
0.1,3.66835,0.005,0.62,0.375,690.602916420321,65.71172774934846,1167.8085803854021,367056.64905638824,618313.5453691565,81.054242390973,6821.897364972696,1764.6269047581663,284.7400393973115,22.840056970815414,4.642136338365216,235.93426869709592,7.583980509402545,51.73987800519491,13.305524152430923,0.7490557544320393,110.06192686411522,0.19546598395170703,7.120419953439358,0.003054774190990758
