name,mult,charge,chi,smi
C5H9O(871),2,0,"InChI=1S/C5H9O/c1-3-5(6)4-2/h5-6H,1,4H2,2H3",OC(CC)[C]=C
C5H6O(649),1,0,"InChI=1S/C5H6O/c1-3-4-5(2)6/h1H,4H2,2H3",O=C(C)CC#C
C5H9O(211),2,0,"InChI=1S/C5H9O/c1-3-5(6)4-2/h3-6H,1H2,2H3",OC(C=C)[CH]C
S(3288),2,0,"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(2494),2,0,"InChI=1S/C5H9O/c1-3-5(2)4-6/h3-6H,1H2,2H3",O[CH]C(C)C=C
S(1811),1,0,"InChI=1S/C3H4O2/c1-2-3(4)5/h1,3-5H",OC(C#C)O
S(564),1,0,"InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2",O=CCC=O
S(2002),2,0,"InChI=1S/C4H7O/c1-3-4(2)5/h3-4H,1H2,2H3",[O]C(C=C)C
C2H5O(634),2,0,"InChI=1S/C2H5O/c1-2-3/h2H2,1H3",[O]CC
S(1533),2,0,"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4H,1H2,2H3",[O]C(=CC)C=C
S(1586),1,0,"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3-4,6H,1H2,2H3",OC(C)C(=O)C=C
C5H7O(208),2,0,"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2",OC(C=C)=C[CH2]
S(2232),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,7H,3H2,1H3",OC(=CC)C[C]=O
S(565),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,7H,1,3H2",OC(CC=O)=C[CH2]
S(1925),1,0,"InChI=1S/C4H6O/c1-3-4(2)5/h3,5H,1-2H2",OC(=C)C=C
S(2473),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3",O=CC=C(C)[CH2]
S(3400),2,0,"InChI=1S/C5H7O/c1-5-2-3-6-4-5/h2-3H,4H2,1H3",CC1=C[CH]OC1
C5H9O(119),2,0,"InChI=1S/C5H9O/c1-3-4-5(2)6/h2,6H,3-4H2,1H3",OC(=[CH])CCC
S(668),2,0,"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h2,4H,3H2,1H3",O=C(C)CC=C[O]
C5H7O(195),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
S(2199),2,0,"InChI=1S/C5H7O/c1-2-4-3-5(4)6/h3-4H,2H2,1H3",O=C1C(CC)[CH]1
S(328),2,0,"InChI=1S/C5H7O2/c6-3-1-2-4-5(3)7-4/h3-4,6H,1-2H2",OC1CCC2[C]1O2
S(2724),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h3-4H,2H2,1H3",[O]C(C=CC)=C
S(1891),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h3-4H,1H2,2H3",[O]C(=CC=C)C
S(2202),1,0,"InChI=1S/C4H4O/c1-2-3-4-5/h2-3H,1H2",O=C=CC=C
S(2547),1,0,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3",O=CC=CC
S(2780),1,0,"InChI=1S/C5H8O/c1-2-3-5-4-6-5/h3H,2,4H2,1H3",CCC=C1OC1
C5H7O2(20),2,0,"InChI=1S/C5H7O2/c1-2-4-5(3-1)7-6-4/h2,4-5H,1,3H2",O1OC2C1CC[CH]2
S(1916),2,0,"InChI=1S/C4H5O/c1-2-4-3-5-4/h2H,1,3H2",[CH2]C=C1CO1
S(350),2,0,"InChI=1S/C5H7O2/c6-5-3-1-2-4-7-5/h2,4-5H,1,3H2",[O]C1OC=CCC1
S(1889),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h1,3,6H,2,4H2",OC(CC=[CH])=C
C5H7O(234),2,0,"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1-2,6H,3-4H2",O[C]1CC=CC1
S(1181),2,0,"InChI=1S/C5H7O2/c1-2-3-4-7-5-6/h2H,1,3-4H2",O=[C]OCCC=C
S(1008),2,0,InChI=1S/C3H3O2/c4-1-3-2-5-3/h1-3H,O=CC1[CH]O1
C5H7O(305),2,0,"InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h1,4-5H,2-3H2",O1C2C1C[CH]C2
S(3514),1,0,"InChI=1S/C5H8O2/c6-3-1-4-5(2-3)7-4/h3-6H,1-2H2",OC1CC2C(O2)C1
S(2238),1,0,"InChI=1S/C4H4O2/c5-4-1-2-6-3-4/h1-3,5H",OC=1C=COC=1
S(3453),2,0,"InChI=1S/C5H7O/c1-4(6)5-2-3-5/h2,5H,3H2,1H3",O=C(C)C1C[CH]1
S(1353),2,0,"InChI=1S/C4H5O/c1-3-4(2)5/h1,3H,2H3",O=C(C=[CH])C
S(1240),2,0,"InChI=1S/C3H5O/c4-3-1-2-3/h1,3-4H,2H2",OC1[CH]C1
S(1482),2,0,"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h1,3-6H,2H2",OC=CC1C[CH]1
S(355),1,0,"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h2,4-6H,1,3H2",OC=CCCC=O
C5H7(496),2,0,"InChI=1S/C5H7/c1-4-5(2)3/h1,4H,2H2,3H3",CC(=C)C=[CH]
S(2564),2,0,"InChI=1S/C5H9O/c1-3-4-5(2)6/h1,3-4H2,2H3",O=C(C)CC[CH2]
S(1582),2,0,"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,6H,1H2,2H3",OC(C)=C([O])C=C
S(2367),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2-3H,4H2,1H3",C[C]1OCC=C1
COO(2433),1,0,"InChI=1S/CH4O2/c1-3-2/h2H,1H3",OOC
S(1486),2,0,"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h1,4-5H,2-3H2",O=CCC1C[CH]1
C4H8(1979),1,0,"InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3",CC=CC
S(2460),1,0,"InChI=1S/C4H6O2/c1-2-4(6)3-5/h3H,2H2,1H3",O=C(C=O)CC
S(2106),2,0,"InChI=1S/C3H5O/c1-3(2)4/h1H2,2H3",[O]C(=C)C
S(1947),1,0,"InChI=1S/C3H6O2/c1-3(2)5-4/h4H,1H2,2H3",OOC(C)=C
S(3593),1,0,"InChI=1S/C3H6O2/c1-3(5)2-4/h4H,2H2,1H3",OCC(C)=O
S(2450),1,0,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,O=C(C)C
S(665),2,0,"InChI=1S/C5H7O2/c1-3-4-7-5(2)6/h3-4H,1H2,2H3",O=C(C)OC=C[CH2]
S(1745),2,0,"InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2,4-5H,1,3H2",C=CCC1O[CH]1
S(3190),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h3,6H,1H2,2H3",O[C]=CC(C)=C
C4H7(1161),2,0,"InChI=1S/C4H7/c1-2-4-3-1/h1H,2-4H2",C1C[CH]C1
S(3655),2,0,"InChI=1S/C4H7O2/c5-6-4-2-1-3-4/h4H,1-3H2",[O]OC1CCC1
S(2579),2,0,"InChI=1S/C5H7O2/c1-3-5(2,7)4-6/h3-4,7H,1-2H2",OC(C=C)(C=O)[CH2]
S(1309),1,0,"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h4H,2-3H2,1H3",O=C(CC=O)CC
C5H7O(214),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-4H,1,5H2",[O]CC=CC=C
S(3647),2,0,"InChI=1S/C5H7O/c1-2-3-5-4-6-5/h2-3,5H,1,4H2",[CH2]C=CC1CO1
S(3677),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h3-5H,1-2H2",C=CC=CO[CH2]
S(2055),2,0,"InChI=1S/C5H7O/c1-2-5-3-6-4-5/h2-3,5H,1,4H2",C=CC1CO[CH]1
S(2472),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h4-5H,1H2,2H3",COC=C[C]=C
S(3685),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h3,5H,1H2,2H3",COC=C=C[CH2]
C5H7O(219),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4,6H,1,5H2",OCC=C[C]=C
C5H7O(725),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h1,3,6H,4-5H2",OCCC=C=[CH]
C5H7O(220),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-4,6H,5H2",OCC=CC=[CH]
S(2099),2,0,"InChI=1S/C5H7O2/c1-3-4-5(6)7-2/h3H,1-2,4H2",O=C(O[CH2])CC=C
S(1980),1,0,"InChI=1S/C4H8O/c1-3-4(2)5/h3-5H,1H2,2H3",OC(C=C)C
S(1333),1,0,"InChI=1S/C4H6O2/c5-3-1-2-4-6/h1,3-5H,2H2",OC=CCC=O
C5H7O(374),2,0,"InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h4H,1-3H2",O1C2CCC[C]12
S(3413),2,0,"InChI=1S/C5H7O/c1-5-2-3-6-4-5/h2-3,5H,1,4H2",[CH2]C1COC=C1
S(3415),2,0,"InChI=1S/C5H7O/c1-5-2-3-6-4-5/h2,5H,4H2,1H3",CC1CO[C]=C1
S(2042),2,0,"InChI=1S/C5H7O/c1-4-2-6-3-5(1)4/h2,4-5H,1,3H2",O1CC2C(C2)[CH]1
C3H7(116),2,0,"InChI=1S/C3H7/c1-3-2/h1,3H2,2H3",CC[CH2]
S(2064),2,0,"InChI=1S/C5H7O/c1-2-4-6-5-3-1/h2,4-5H,1,3H2",O1[CH]CCC=C1
S(3464),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h3,5H,1H2,2H3",O=C=CC(C)[CH2]
S(2047),2,0,"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h4-5H,2H2,1H3",O=[C]C1CC1C
S(2203),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,4H,3H2,1H3",O=C=CC[CH]C
S(470),2,0,"InChI=1S/C3H3O2/c1-3(5)2-4/h5H,1H2",OC(=C)[C]=O
S(3572),1,0,"InChI=1S/C3H4O2/c1-3(5)2-4/h5H,1H3",OC(C)=C=O
S(1700),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h6H,1-2,4H2",OCCCC#C[O]
S(261),2,0,"InChI=1S/C2H5O2/c1-2-4-3/h3H,1-2H2",OOC[CH2]
S(3803),1,0,InChI=1S/C2H4O/c1-2-3-1/h1-2H2,O1CC1
S(1807),2,0,"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-5H,1-2H3",O=C[CH]C(C)C
S(500),1,0,"InChI=1S/C5H8O2/c1-3-5(2)4-7-6/h3,6H,1-2,4H2",OOCC(=C)C=C
C5H7O(241),2,0,"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,4,6H,2-3H2",OC1=CC[CH]C1
S(2350),1,0,"InChI=1S/C5H8O2/c1-5(7)3-2-4-6/h2-5,7H,1H3",OC(C)C=CC=O
C5H6O(578),1,0,"InChI=1S/C5H6O/c1-3-5-6-4-2/h4-5H,1-2H2",C=COC=C=C
C3H5(1216),2,0,"InChI=1S/C3H5/c1-2-3-1/h1H,2-3H2",C1[CH]C1
S(486),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-4,7H,5H2",OCC=CC=C[O]
C5H5O(448),2,0,"InChI=1S/C5H5O/c1-2-3-4-5-6/h5H,1,4H2",O=CCC#C[CH2]
S(1282),2,0,"InChI=1S/C5H9O2/c1-3-5(4-2)7-6/h3-6H,1H2,2H3",OOC(C=C)[CH]C
S(1066),1,0,"InChI=1S/C3H6O/c1-2-3-4/h3H,2H2,1H3",O=CCC
S(2642),2,0,"InChI=1S/C3H3O/c4-3-1-2-3/h1H,2H2",[O]C1=CC1
S(2344),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-4,6H,1H3",O[C]=CC=CC
S(1763),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h3-4,6H,1-2H2",OC(C=C[CH2])=C
S(962),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1-2,4,6-7H,3H2",OC1C[C](O)C=C1
C5H7O2(19),2,0,"InChI=1S/C5H7O2/c1-2-5-3-4(1)6-7-5/h3-5H,1-2H2",O1OC2CCC1[CH]2
S(1068),1,0,InChI=1S/C2H2O2/c3-1-2-4/h1-2H,O=CC=O
S(1384),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,5H,3-4H2,1H3",O=CCC[CH]C
S(1170),1,0,"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2,5H,1,3-4H2",OOCCC=C
S(2710),2,0,"InChI=1S/C5H7O2/c1-4-2-5(6)7-3-4/h2,4H,3H2,1H3",[O]C=1OCC(C=1)C
C5H7O(198),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,4,6H,1,3H2",O[C]=CCC=C
C5H7O(501),2,0,"InChI=1S/C5H7O/c1-3-5(2)4-6/h3H,1-2,4H2",[O]CC(C=C)=C
S(3967),2,0,"InChI=1S/C5H7O/c1-3-5(2)4-6-5/h3H,1-2,4H2",[CH2]C1(CO1)C=C
S(3223),2,0,"InChI=1S/C5H7O/c1-4-5(2)6-3/h4H,1-3H2",C=C(C=C)O[CH2]
S(3976),2,0,"InChI=1S/C5H7O/c1-4-5(2)6-3/h1-2H2,3H3",COC(=C)[C]=C
S(3577),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h3H,1-2,4H2",[CH2]C=1OCCC=1
S(3993),1,0,"InChI=1S/C5H8O2/c1-4-5(6)2-3-7-4/h5-6H,1-3H2",OC1CCOC1=C
S(3988),2,0,"InChI=1S/C5H7O/c1-2-6-5-3-4(1)5/h4H,1-3H2",O1CCC2[C]1C2
S(1417),2,0,"InChI=1S/C5H7O2/c1-4-2-3-7-5(4)6/h3-4H,2H2,1H3",O=C1C(C[CH]O1)C
S(1438),2,0,"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h3,5H,2H2,1H3",O=CCC([C]=O)C
S(3500),2,0,"InChI=1S/C5H7O2/c1-4-2-3-7-5(4)6/h4H,1-3H2",O=C1C(CCO1)[CH2]
S(1380),2,0,"InChI=1S/C3H7O2/c1-2-3-5-4/h2-3H2,1H3",[O]OCCC
S(4016),2,0,"InChI=1S/C3H7O2/c1-2-3-5-4/h4H,1-3H2",OOCC[CH2]
S(3877),2,0,"InChI=1S/C5H9O2/c1-3-4(2)5(3)7-6/h3-6H,1H2,2H3",OOC1C(C1C)[CH2]
S(2578),2,0,"InChI=1S/C5H7O2/c1-3-7-4-5(2)6/h3-4,6H,1-2H2",OC(=COC=C)[CH2]
C5H7O(655),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h1,4H2,2H3",O=C(C)C[C]=C
S(3686),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h1,3-5H,2H3",COC=CC=[CH]
C5H9(1220),2,0,"InChI=1S/C5H9/c1-3-5-4-2/h3H,1-2,4-5H2",[CH2]CCC=C
S(2915),2,0,"InChI=1S/C5H9O/c1-3-4-5(2)6/h5-6H,1,4H2,2H3",OC(C[C]=C)C
S(1213),2,0,"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h3-4H,2H2,1H3",[O]C=1C(CC=1)C
S(2347),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-6H,1H3",OC=CC=[C]C
S(1153),1,0,"InChI=1S/C5H10O2/c6-7-5-3-1-2-4-5/h5-6H,1-4H2",OOC1CCCC1
S(283),2,0,"InChI=1S/C3H5O2/c1-3(2)5-4/h4H,1-2H2",OOC(=C)[CH2]
S(1493),1,0,InChI=1S/C3H4O/c1-3-2-4-3/h1-2H2,C=C1OC1
S(1296),2,0,"InChI=1S/C5H7O2/c1-2-4(6)5-3-7-5/h3,5H,2H2,1H3",O=C(CC)C1[CH]O1
S(1468),2,0,"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h2,4-5H,1,3H2",O=CC1CC[CH]1
C4H6(3654),1,0,"InChI=1S/C4H6/c1-2-4-3-1/h1-2H,3-4H2",C1C=CC1
S(3410),1,0,"InChI=1S/C5H6O/c1-5-2-3-6-4-5/h2-4H,1H3",CC=1C=COC=1
C5H7(60),2,0,"InChI=1S/C5H7/c1-3-5-4-2/h3,5H,1H2,2H3",C[C]=CC=C
S(1739),1,0,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2-3,5H,4H2,1H3",O=CCC=CC
S(1219),1,0,"InChI=1S/C3H6O2/c1-2-3-5-4/h2,4H,1,3H2",OOCC=C
S(3313),2,0,"InChI=1S/C4H7O/c1-3-4(2)5-3/h3-4H,1H2,2H3",CC1C([CH2])O1
S(2575),2,0,"InChI=1S/C4H7O/c1-3-5-4-2/h3-4H,1H2,2H3",C[CH]OC=C
C5H7O(199),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-2,4-6H,3H2",OC=CCC=[CH]
S(1532),2,0,"InChI=1S/C5H7O/c1-2-5(6)3-4-5/h2H,1,3-4H2",[O]C1(CC1)C=C
S(286),2,0,"InChI=1S/C3H5O2/c1-3(2)5-4/h1,4H,2H3",OOC(C)=[CH]
S(1881),2,0,"InChI=1S/C5H7O2/c6-5-3-1-2-4(5)7-5/h6H,1-3H2",OC12CCC[C]2O1
S(151),2,0,"InChI=1S/C5H7O2/c1-2-3-5-4-6-7-5/h2-3,5H,1,4H2",C=C[CH]C1COO1
S(2195),2,0,"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,6H,2H2,1H3",OC(C([O])=CC)=C
S(2349),1,0,"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2-6H,1H3",OOC=CC=CC
S(1715),1,0,InChI=1S/C3H4O2/c4-2-1-3-5/h1-4H,OC=CC=O
S(406),2,0,"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h3,7H,2H2,1H3",OC(=C=O)[CH]CC
S(1514),1,0,"InChI=1S/C5H8O/c1-3-5-4(2)6-5/h5H,2-3H2,1H3",CCC1OC1=C
S(1233),1,0,"InChI=1S/C4H6O/c1-2-3-4-5/h2,4H,1,3H2",O=CCC=C
S(1328),1,0,"InChI=1S/C5H10O/c1-2-3-4-5-6/h4-6H,2-3H2,1H3",OC=CCCC
S(1933),2,0,"InChI=1S/C4H5O2/c1-3-4(2)6-5/h5H,1-2H2",OOC(=C)[C]=C
S(3477),1,0,"InChI=1S/C4H4O/c1-2-4-3-5-4/h1,3H2",C=C=C1CO1
S(566),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-5,7H,1H2",OC([CH]C=O)C=C
S(266),2,0,"InChI=1S/C3H5O2/c1-2-3-5-4/h3-4H,1H3",OOC=[C]C
S(2659),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,6H,1,3H2",O[CH]CC(C=C)=O
S(1489),1,0,"InChI=1S/C5H8O2/c6-3-5(7)4-1-2-4/h3-5,7H,1-2H2",OC(C=O)C1CC1
S(1580),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4(5)6/h2,4,6H,1,3H2",OC1C([O])(C=C)C1
C5H8O(837),1,0,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2,5H,1,3-4H2",O=CCCC=C
S(1185),2,0,"InChI=1S/C4H7O2/c5-6-3-4-1-2-4/h4H,1-3H2",[O]OCC1CC1
CH3O(767),2,0,InChI=1S/CH3O/c1-2/h1H3,[O]C
S(3666),2,0,"InChI=1S/C4H7O2/c5-6-4-2-1-3-4/h1,4-5H,2-3H2",OOC1C[CH]C1
S(1127),1,0,"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,5-7H,1-2H2",OC(C(=C)O)C=C
S(1988),1,0,"InChI=1S/C5H8O/c1-3-5(2)4-6/h3-5H,1H2,2H3",O=CC(C)C=C
S(1892),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h1,3H,4H2,2H3",O=C(C)CC=[CH]
S(2363),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2,4H,3H2,1H3",C[C]1OC=CC1
C3H3O(268),2,0,"InChI=1S/C3H3O/c1-2-3-4/h1H,3H2",[O]CC#C
S(3718),1,0,"InChI=1S/C5H8O2/c1-5(7)3-2-4-6/h2-3,6-7H,1,4H2",OCC=CC(O)=C
S(1229),2,0,"InChI=1S/C4H7O/c1-2-3-4-5/h2H,1,3-4H2",[O]CCC=C
S(914),1,0,"InChI=1S/C4H4O2/c1-2-4(6)3-5/h2-3H,1H2",O=C(C=C)C=O
S(1067),2,0,"InChI=1S/C3H3O2/c4-2-1-3-5/h2H,1H2",O=CC[C]=O
S(3159),2,0,"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h4-5H,2H2,1H3",O=CC(C[C]=O)C
S(2711),2,0,"InChI=1S/C5H7O2/c1-4-2-5(6)7-3-4/h3-4H,2H2,1H3",O=C1O[CH]C(C1)C
S(2392),1,0,"InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1,3H,2H2",O=C1OC=CC1
S(1765),2,0,"InChI=1S/C3H5O2/c4-2-1-3(2)5/h2,4-5H,1H2",OC1C[C]1O
S(418),2,0,"InChI=1S/C5H7O2/c6-5-2-1-3-7-4-5/h1H,2-4H2",O=C1C[CH]COC1
S(1484),2,0,"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h4H,1-3H2",O=CC[C]1CC1
C5H7O(585),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h4H,1-3H2",O=CCC(=C)[CH2]
S(1960),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6/h1,3H2,2H3",O=[C]CC(C)=C
S(3191),1,0,"InChI=1S/C5H8O2/c1-5(4-7)2-3-6/h2-3,6-7H,1,4H2",OCC(C=CO)=C
C2H3O(572),2,0,"InChI=1S/C2H3O/c1-2-3/h3H,1H2",O[C]=C
S(1790),1,0,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2-6H,1H3",OC=CC=CC
S(1485),2,0,"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h5H,1-3H2",O=[C]CC1CC1
S(4465),1,0,"InChI=1S/C5H8O2/c6-5(7)3-4-1-2-4/h4H,1-3H2,(H,6,7)",OC(CC1CC1)=O
S(1526),1,0,InChI=1S/C3H4O2/c4-2-1-3-5/h2-5H,OC=C=CO
C4H5(3219),2,0,"InChI=1S/C4H5/c1-4-2-3-4/h2H,1,3H2",C=C1[CH]C1
C2HO(1016),2,0,InChI=1S/C2HO/c1-2-3/h1H,O=C=[CH]
S(4509),1,0,"InChI=1S/C5H4O/c1-2-3-4-5-6/h3-4H,1H2",O=C=CC=C=C
S(4507),1,0,"InChI=1S/C5H4O/c1-2-3-4-5-6/h1,4H,3H2",O=C=CCC#C
S(409),1,0,"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h7H,2-3H2,1H3",OC(CCC)=C=O
S(1769),1,0,"InChI=1S/C5H10O2/c1-2-3-5(7)4-6/h4,6-7H,2-3H2,1H3",OC(CCC)=CO
S(1546),2,0,"InChI=1S/C5H7O2/c6-4-5-2-1-3-7-5/h1,4,6H,2-3H2",OC=C1OC[CH]C1
S(3401),2,0,"InChI=1S/C5H7O/c1-5(2)3-4-6-5/h3-4H,1H2,2H3",CC1(OC=C1)[CH2]
S(4178),2,0,"InChI=1S/C5H7O2/c1-3-4(6)2-5(3)7/h3-4,6H,1-2H2",OC1C([CH2])C(=O)C1
S(567),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,5,7H,1,3H2",OC(C[C]=O)C=C
S(952),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,4,6H,2-3H2",OC1CC(=O)C[CH]1
S(1331),2,0,"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h2,4,6H,1,3H2",OC=CCC(=O)[CH2]
S(2030),2,0,"InChI=1S/C5H7O2/c6-3-4-1-5(7)2-4/h3-4,6H,1-2H2",O[CH]C1CC(=O)C1
S(1996),2,0,"InChI=1S/C4H7O/c1-2-3-4-5/h2-3H,4H2,1H3",[O]CC=CC
S(1746),2,0,"InChI=1S/C5H7O/c1-2-4-6-5-3-1/h2-4H,1,5H2",O1C=CC[CH]C1
C5H9(4038),2,0,"InChI=1S/C5H9/c1-5-3-2-4-5/h5H,1-4H2",[CH2]C1CCC1
S(427),2,0,"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2",OC(C=C[CH2])C=O
S(918),2,0,"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,7H,1H3",OC(=C[CH]C)C=O
S(3045),2,0,"InChI=1S/C5H7O2/c1-4-2-5(6)3-7-4/h2-4,6H,1H3",OC1=COC(C)[CH]1
S(2044),2,0,"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3,5H,2H2,1H3",O=CC1C[C]1C
C5H7O(232),2,0,"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
S(1017),2,0,"InChI=1S/C2H3O2/c1-2(3)4/h3H,1H2",OC(=C)[O]
S(1731),1,0,"InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h1H,3-4H2,(H,6,7)",OC(=O)CCC#C
S(4733),1,0,"InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h3H,1,4H2,(H,6,7)",OC(=O)CC=C=C
S(2807),2,0,"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h2-3H2,1H3",O=C(C([O])=C)CC
S(1868),2,0,"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-3,5-6H,1H3",OC=CC(C)[C]=O
S(1870),2,0,"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-5H,1H3",O=CC(C)[CH]C=O
S(1294),2,0,"InChI=1S/C5H7O2/c1-3-4(2-6)5(3)7/h2-4,6H,1H3",O[CH]C1C(C1=O)C
S(1866),2,0,"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-4,6H,1H3",O[CH]C=C(C)C=O
S(1215),2,0,"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1C[CH]2
S(3386),1,0,"InChI=1S/C5H8O2/c1-3-5(6,7)4-2/h3-4,6-7H,1-2H2",OC(C=C)(O)C=C
S(3053),2,0,"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-4,6H,1H3",OC=C([O])C=CC
S(1307),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h4H,1-3H2",O=C(CC=O)C[CH2]
C5H7O(658),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h4H,1-2H3",O=C(C=[C]C)C
S(1291),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-3,6-7H,1H3",OC(C=[C]O)=CC
S(1265),1,0,"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h3-4,6H,2H2,1H3",OC=CC(=O)CC
S(2244),1,0,"InChI=1S/C5H8O2/c1-4-5(6)2-3-7-4/h2-6H,1H3",OC1C(C)OC=C1
S(2372),1,0,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h2-6H,1H3",OC1OC(C=C1)C
S(1047),2,0,"InChI=1S/C4H5O2/c5-3-1-2-4-6/h3-4,6H,1H2",OC=[C]CC=O
S(414),2,0,"InChI=1S/C5H7O2/c6-5-2-1-3-7-4-5/h1,4,6H,2-3H2",OC1=COC[CH]C1
