name,mult,charge,chi,orig_name,orig_chi,orig_smi
S(1779)z,2,0,"AMChI=1/C5H9O/c1-4-5-3-2-6/h3,6H,4-5H2,1H3/b3-2-",S(1779),"InChI=1S/C5H9O/c1-2-3-4-5-6/h4,6H,2-3H2,1H3",O[C]=CCCC
S(1779)e,2,0,"AMChI=1/C5H9O/c1-4-5-3-2-6/h3,6H,4-5H2,1H3/b3-2+",S(1779),"InChI=1S/C5H9O/c1-2-3-4-5-6/h4,6H,2-3H2,1H3",O[C]=CCCC
C5H9O(202)z,2,0,"AMChI=1/C5H9O/c1-2-5-3-4-6/h2-4,6H,5H2,1H3/b4-3-",C5H9O(202),"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,4-6H,3H2,1H3",OC=CC[CH]C
C5H9O(202)e,2,0,"AMChI=1/C5H9O/c1-2-5-3-4-6/h2-4,6H,5H2,1H3/b4-3+",C5H9O(202),"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,4-6H,3H2,1H3",OC=CC[CH]C
S(1789)rr0,2,0,"AMChI=1/C5H9O/c1-4-3-5(4)2-6/h2,4-6H,3H2,1H3/t4-,5-/m0/s1",S(1789),"InChI=1S/C5H9O/c1-4-2-5(4)3-6/h3-6H,2H2,1H3",O[CH]C1CC1C
S(1789)rs0,2,0,"AMChI=1/C5H9O/c1-4-3-5(4)2-6/h2,4-6H,3H2,1H3/t4-,5+/m0/s1",S(1789),"InChI=1S/C5H9O/c1-4-2-5(4)3-6/h3-6H,2H2,1H3",O[CH]C1CC1C
S(1789)rs1,2,0,"AMChI=1/C5H9O/c1-4-3-5(4)2-6/h2,4-6H,3H2,1H3/t4-,5+/m1/s1",S(1789),"InChI=1S/C5H9O/c1-4-2-5(4)3-6/h3-6H,2H2,1H3",O[CH]C1CC1C
S(1789)rr1,2,0,"AMChI=1/C5H9O/c1-4-3-5(4)2-6/h2,4-6H,3H2,1H3/t4-,5-/m1/s1",S(1789),"InChI=1S/C5H9O/c1-4-2-5(4)3-6/h3-6H,2H2,1H3",O[CH]C1CC1C
S(1792)zr0,2,0,"AMChI=1/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3/b4-3-/t5-/m0/s1",S(1792),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3",OC=CC(C)[CH2]
S(1792)er0,2,0,"AMChI=1/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3/b4-3+/t5-/m0/s1",S(1792),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3",OC=CC(C)[CH2]
S(1792)zr1,2,0,"AMChI=1/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3/b4-3-/t5-/m1/s1",S(1792),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3",OC=CC(C)[CH2]
S(1792)er1,2,0,"AMChI=1/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3/b4-3+/t5-/m1/s1",S(1792),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-6H,1H2,2H3",OC=CC(C)[CH2]
S(276),2,0,"AMChI=1/C3H5O2/c1-2-3(4)5/h3-5H,1H2",S(276),"InChI=1S/C3H5O2/c1-2-3(4)5/h3-5H,1H2",OC(O)[C]=C
C5H9O(164),2,0,"AMChI=1/C5H9O/c6-5-3-1-2-4-5/h6H,1-4H2",C5H9O(164),"InChI=1S/C5H9O/c6-5-3-1-2-4-5/h6H,1-4H2",O[C]1CCCC1
S(1201),1,0,"AMChI=1/C5H10O2/c6-5(7)3-1-2-4-5/h6-7H,1-4H2",S(1201),"InChI=1S/C5H10O2/c6-5(7)3-1-2-4-5/h6-7H,1-4H2",OC1(CCCC1)O
S(826),1,0,AMChI=1/C5H6O2/c1-4-2-3-5(6)7-4/h1-3H2,S(826),InChI=1S/C5H6O2/c1-4-2-3-5(6)7-4/h1-3H2,O=C1CCC(O1)=C
C2H4O(574),1,0,"AMChI=1/C2H4O/c1-2-3/h2-3H,1H2",C2H4O(574),"InChI=1S/C2H4O/c1-2-3/h2-3H,1H2",OC=C
S(461)z,2,0,"AMChI=1/C3H5O2/c1-3(5)2-4/h1,4-5H,2H2/b3-1-",S(461),"InChI=1S/C3H5O2/c1-3(5)2-4/h1,4-5H,2H2",OCC(O)=[CH]
S(461)e,2,0,"AMChI=1/C3H5O2/c1-3(5)2-4/h1,4-5H,2H2/b3-1+",S(461),"InChI=1S/C3H5O2/c1-3(5)2-4/h1,4-5H,2H2",OCC(O)=[CH]
S(982),2,0,"AMChI=1/C3H5O2/c1-3(5)2-4/h5H,1-2H2",S(982),"InChI=1S/C3H5O2/c1-3(5)2-4/h5H,1-2H2",OC(C[O])=C
S(1852)r0,2,0,"AMChI=1/C3H5O2/c1-3(4)2-5-3/h4H,1-2H2/t3-/m0/s1",S(1852),"InChI=1S/C3H5O2/c1-3(4)2-5-3/h4H,1-2H2",OC1(CO1)[CH2]
S(1852)r1,2,0,"AMChI=1/C3H5O2/c1-3(4)2-5-3/h4H,1-2H2/t3-/m1/s1",S(1852),"InChI=1S/C3H5O2/c1-3(4)2-5-3/h4H,1-2H2",OC1(CO1)[CH2]
S(1578)zr0,2,0,"AMChI=1/C5H7O2/c1-5(4-6)2-3-7/h2-5,7H,1H2/b3-2-/t5-/m0/s1",S(1578),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-6H,1H2",OC=CC(C=O)[CH2]
S(1578)er0,2,0,"AMChI=1/C5H7O2/c1-5(4-6)2-3-7/h2-5,7H,1H2/b3-2+/t5-/m0/s1",S(1578),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-6H,1H2",OC=CC(C=O)[CH2]
S(1578)zr1,2,0,"AMChI=1/C5H7O2/c1-5(4-6)2-3-7/h2-5,7H,1H2/b3-2-/t5-/m1/s1",S(1578),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-6H,1H2",OC=CC(C=O)[CH2]
S(1578)er1,2,0,"AMChI=1/C5H7O2/c1-5(4-6)2-3-7/h2-5,7H,1H2/b3-2+/t5-/m1/s1",S(1578),"InChI=1S/C5H7O2/c1-5(4-7)2-3-6/h2-6H,1H2",OC=CC(C=O)[CH2]
S(943)r0,2,0,"AMChI=1/C5H7O2/c1-4-5(7)3-2-6/h3,5,7H,1,4H2/t5-/m0/s1",S(943),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3,5,7H,1-2H2",OC(C[CH2])C=C=O
S(943)r1,2,0,"AMChI=1/C5H7O2/c1-4-5(7)3-2-6/h3,5,7H,1,4H2/t5-/m1/s1",S(943),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3,5,7H,1-2H2",OC(C[CH2])C=C=O
S(1806)z,2,0,"AMChI=1/C5H9O/c1-5(2)4-3-6/h4-6H,1-2H3/b4-3-",S(1806),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3,5-6H,1-2H3",O[C]=CC(C)C
S(1806)e,2,0,"AMChI=1/C5H9O/c1-5(2)4-3-6/h4-6H,1-2H3/b4-3+",S(1806),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3,5-6H,1-2H3",O[C]=CC(C)C
S(1167),2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h2H,1,3-4H2",S(1167),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h2H,1,3-4H2",[O]OCCC=C
S(187),2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5(4)7/h7H,1-3H2",S(187),"InChI=1S/C5H7O2/c6-4-2-1-3-5(4)7/h6H,1-3H2",OC=1CCCC=1[O]
S(1884),1,0,"AMChI=1/C5H8O2/c6-4-2-1-3-5(4)7/h6-7H,1-3H2",S(1884),"InChI=1S/C5H8O2/c6-4-2-1-3-5(4)7/h6-7H,1-3H2",OC=1CCCC=1O
C5H7O(832),2,0,"AMChI=1/C5H7O/c1-3-4-5(2)6/h3H,1-2,4H2",C5H7O(832),"InChI=1S/C5H7O/c1-3-4-5(2)6/h3H,1-2,4H2",[O]C(CC=C)=C
S(1890),2,0,"AMChI=1/C5H7O/c1-5-2-4(6)3-5/h5H,1-3H2",S(1890),"InChI=1S/C5H7O/c1-4-2-5(6)3-4/h4H,1-3H2",O=C1CC(C1)[CH2]
S(1104),1,0,AMChI=1/C5H6O/c6-5-3-1-2-4-5/h1-6H,S(1104),InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-6H,OC1C=CC=C1
S(1140),2,0,"AMChI=1/C5H9O/c1-3-5-4-2-6/h2H,1,3-5H2",S(1140),"InChI=1S/C5H9O/c1-2-3-4-5-6/h5H,1-4H2",O=CCCC[CH2]
S(1904),2,0,"AMChI=1/C5H9O/c1-3-5-4-2-6/h3-5H2,1H3",S(1904),"InChI=1S/C5H9O/c1-2-3-4-5-6/h2-4H2,1H3",O=[C]CCCC
S(1905),1,0,"AMChI=1/C5H10O2/c1-2-3-4-5(6)7/h7H,2-4H2,1H3",S(1905),"InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)",OC(=O)CCCC
S(359),2,0,"AMChI=1/C5H7O2/c6-5-4-2-1-3-7-5/h1H,2-4H2",S(359),"InChI=1S/C5H7O2/c6-5-3-1-2-4-7-5/h2H,1,3-4H2",O=C1OC[CH]CC1
C4H5O(756),2,0,"AMChI=1/C4H5O/c1-3-4(2)5/h3H,1-2H2",C4H5O(756),"InChI=1S/C4H5O/c1-3-4(2)5/h3H,1-2H2",[O]C(=C)C=C
S(1927),1,0,"AMChI=1/C4H6O2/c1-3-4(2)6-5/h3,5H,1-2H2",S(1927),"InChI=1S/C4H6O2/c1-3-4(2)6-5/h3,5H,1-2H2",OOC(C=C)=C
S(1926),1,0,"AMChI=1/C4H6O2/c1-2-4(5)3-6/h2,6H,1,3H2",S(1926),"InChI=1S/C4H6O2/c1-2-4(6)3-5/h2,5H,1,3H2",OCC(C=C)=O
C3H5(279),2,0,"AMChI=1/C3H5/c1-3-2/h1H2,2H3",C3H5(279),"InChI=1S/C3H5/c1-3-2/h1H2,2H3",C[C]=C
S(282),2,0,"AMChI=1/C3H5O2/c1-3(2)5-4/h1H2,2H3",S(282),"InChI=1S/C3H5O2/c1-3(2)5-4/h1H2,2H3",[O]OC(C)=C
S(1970),2,0,"AMChI=1/C3H5O2/c1-3(2)4-5-3/h1H2,2H3",S(1970),"InChI=1S/C3H5O2/c1-3(2)4-5-3/h1H2,2H3",CC1(OO1)[CH2]
C4H7(1164)z,2,0,"AMChI=1/C4H7/c1-3-4-2/h3-4H,1H2,2H3/b4-3-",C4H7(1164),"InChI=1S/C4H7/c1-3-4-2/h3-4H,1H2,2H3",C[CH]C=C
C4H7(1164)e,2,0,"AMChI=1/C4H7/c1-3-4-2/h3-4H,1H2,2H3/b4-3+",C4H7(1164),"InChI=1S/C4H7/c1-3-4-2/h3-4H,1H2,2H3",C[CH]C=C
S(1983)z,1,0,"AMChI=1/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3/b3-2-",S(1983),"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3",OOCC=CC
S(1983)e,1,0,"AMChI=1/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3/b3-2+",S(1983),"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3",OOCC=CC
S(1982)r0,1,0,"AMChI=1/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3/t4-/m0/s1",S(1982),"InChI=1S/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3",OOC(C)C=C
S(1982)r1,1,0,"AMChI=1/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3/t4-/m1/s1",S(1982),"InChI=1S/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3",OOC(C)C=C
S(1981)z,1,0,"AMChI=1/C4H8O/c1-2-3-4-5/h2-3,5H,4H2,1H3/b3-2-",S(1981),"InChI=1S/C4H8O/c1-2-3-4-5/h2-3,5H,4H2,1H3",OCC=CC
S(1981)e,1,0,"AMChI=1/C4H8O/c1-2-3-4-5/h2-3,5H,4H2,1H3/b3-2+",S(1981),"InChI=1S/C4H8O/c1-2-3-4-5/h2-3,5H,4H2,1H3",OCC=CC
S(1750)r0,2,0,"AMChI=1/C4H7O2/c1-3-4(2)6-5/h3-4H,1H2,2H3/t4-/m0/s1",S(1750),"InChI=1S/C4H7O2/c1-3-4(2)6-5/h3-4H,1H2,2H3",[O]OC(C)C=C
S(1750)r1,2,0,"AMChI=1/C4H7O2/c1-3-4(2)6-5/h3-4H,1H2,2H3/t4-/m1/s1",S(1750),"InChI=1S/C4H7O2/c1-3-4(2)6-5/h3-4H,1H2,2H3",[O]OC(C)C=C
C5H8O(309),1,0,AMChI=1/C5H8O/c6-5-3-1-2-4-5/h1-4H2,C5H8O(309),InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2,O=C1CCCC1
S(821)z,2,0,"AMChI=1/C5H7O2/c1-3-7-5(6)4-2/h1,3H,4H2,2H3/b3-1-",S(821),"InChI=1S/C5H7O2/c1-3-5(6)7-4-2/h2,4H,3H2,1H3",O=C(OC=[CH])CC
S(821)e,2,0,"AMChI=1/C5H7O2/c1-3-7-5(6)4-2/h1,3H,4H2,2H3/b3-1+",S(821),"InChI=1S/C5H7O2/c1-3-5(6)7-4-2/h2,4H,3H2,1H3",O=C(OC=[CH])CC
S(2020),2,0,"AMChI=1/C5H7O2/c1-4-5-6-2-3-7-5/h2-3H,4H2,1H3",S(2020),"InChI=1S/C5H7O2/c1-2-5-6-3-4-7-5/h3-4H,2H2,1H3",CC[C]1OC=CO1
S(731),2,0,"AMChI=1/C5H7O2/c6-3-5-1-4(7)2-5/h5H,1-3H2",S(731),"InChI=1S/C5H7O2/c6-3-4-1-5(7)2-4/h4H,1-3H2",[O]CC1CC(=O)C1
C4H5O(759),2,0,"AMChI=1/C4H5O/c5-4-2-1-3-4/h1H,2-3H2",C4H5O(759),"InChI=1S/C4H5O/c5-4-2-1-3-4/h1H,2-3H2",O=C1C[CH]C1
S(2035),1,0,"AMChI=1/C4H6O2/c5-3-1-4(6)2-3/h4,6H,1-2H2",S(2035),"InChI=1S/C4H6O2/c5-3-1-4(6)2-3/h3,5H,1-2H2",OC1CC(=O)C1
S(1749)rr0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5-/m0/s1",S(1749),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
S(1749)rs0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5+/m0/s1",S(1749),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
S(1749)rs1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5+/m1/s1",S(1749),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
S(1749)rr1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5-/m1/s1",S(1749),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H9O(120)z,2,0,"AMChI=1/C5H9O/c1-4-5-2-3-6/h3,6H,4-5H2,1H3/b3-2-",C5H9O(120),"InChI=1S/C5H9O/c1-2-3-4-5-6/h5-6H,2-3H2,1H3",OC=[C]CCC
C5H9O(120)e,2,0,"AMChI=1/C5H9O/c1-4-5-2-3-6/h3,6H,4-5H2,1H3/b3-2+",C5H9O(120),"InChI=1S/C5H9O/c1-2-3-4-5-6/h5-6H,2-3H2,1H3",OC=[C]CCC
S(1856),2,0,"AMChI=1/C3H5O2/c1-3(4)5-2/h4H,1-2H2",S(1856),"InChI=1S/C3H5O2/c1-3(4)5-2/h4H,1-2H2",OC(=C)O[CH2]
S(1753)r0,2,0,"AMChI=1/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2/t5-/m0/s1",S(1753),"InChI=1S/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2",O=CC(C=C)[CH2]
S(1753)r1,2,0,"AMChI=1/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2/t5-/m1/s1",S(1753),"InChI=1S/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2",O=CC(C=C)[CH2]
C5H9O(163)r0,2,0,"AMChI=1/C5H9O/c1-3-5(6)4-2/h3,5-6H,1-2,4H2/t5-/m0/s1",C5H9O(163),"InChI=1S/C5H9O/c1-3-5(6)4-2/h3,5-6H,1-2,4H2",OC(C[CH2])C=C
C5H9O(163)r1,2,0,"AMChI=1/C5H9O/c1-3-5(6)4-2/h3,5-6H,1-2,4H2/t5-/m1/s1",C5H9O(163),"InChI=1S/C5H9O/c1-3-5(6)4-2/h3,5-6H,1-2,4H2",OC(C[CH2])C=C
C5H7O(306)rs0,2,0,"AMChI=1/C5H7O/c1-2-3-5-4(1)6-5/h1,4-5H,2-3H2/t4-,5+/m0/s1",C5H7O(306),"InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h2,4-5H,1,3H2",O1C2C1[CH]CC2
C5H7O(306)rs1,2,0,"AMChI=1/C5H7O/c1-2-3-5-4(1)6-5/h1,4-5H,2-3H2/t4-,5+/m1/s1",C5H7O(306),"InChI=1S/C5H7O/c1-2-4-5(3-1)6-4/h2,4-5H,1,3H2",O1C2C1[CH]CC2
S(2061)rr0,2,0,"AMChI=1/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2/t4-,5-/m0/s1",S(2061),"InChI=1S/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2",OC1C([CH2])CC1
S(2061)rs0,2,0,"AMChI=1/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2/t4-,5+/m0/s1",S(2061),"InChI=1S/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2",OC1C([CH2])CC1
S(2061)rs1,2,0,"AMChI=1/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2/t4-,5+/m1/s1",S(2061),"InChI=1S/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2",OC1C([CH2])CC1
S(2061)rr1,2,0,"AMChI=1/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2/t4-,5-/m1/s1",S(2061),"InChI=1S/C5H9O/c1-4-2-3-5(4)6/h4-6H,1-3H2",OC1C([CH2])CC1
S(1169),1,0,"AMChI=1/C4H8O/c1-2-3-4-5/h2,5H,1,3-4H2",S(1169),"InChI=1S/C4H8O/c1-2-3-4-5/h2,5H,1,3-4H2",OCCC=C
S(124),1,0,"AMChI=1/C5H8O2/c1-3-5(4-2)7-6/h3-6H,1-2H2",S(124),"InChI=1S/C5H8O2/c1-3-5(4-2)7-6/h3-6H,1-2H2",OOC(C=C)C=C
S(1551)zz,2,0,"AMChI=1/C5H7O2/c1-2-4-5(7)3-6/h1-3,6-7H,4H2/b2-1-,5-3-",S(1551),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h1-2,4,6-7H,3H2",OC(CC=[CH])=CO
S(1551)ze,2,0,"AMChI=1/C5H7O2/c1-2-4-5(7)3-6/h1-3,6-7H,4H2/b2-1-,5-3+",S(1551),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h1-2,4,6-7H,3H2",OC(CC=[CH])=CO
S(1551)ez,2,0,"AMChI=1/C5H7O2/c1-2-4-5(7)3-6/h1-3,6-7H,4H2/b2-1+,5-3-",S(1551),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h1-2,4,6-7H,3H2",OC(CC=[CH])=CO
S(1551)ee,2,0,"AMChI=1/C5H7O2/c1-2-4-5(7)3-6/h1-3,6-7H,4H2/b2-1+,5-3+",S(1551),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h1-2,4,6-7H,3H2",OC(CC=[CH])=CO
C5H7O2(23)r0,2,0,"AMChI=1/C5H7O2/c6-7-5-2-1-4-3-5/h1-3,5-6H,4H2/t5-/m0/s1",C5H7O2(23),"InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h1,3-6H,2H2",OOC1C=CC[CH]1
C5H7O2(23)r1,2,0,"AMChI=1/C5H7O2/c6-7-5-2-1-4-3-5/h1-3,5-6H,4H2/t5-/m1/s1",C5H7O2(23),"InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h1,3-6H,2H2",OOC1C=CC[CH]1
C5H9O(200),2,0,"AMChI=1/C5H9O/c1-2-4-5-3-6/h2-3,6H,1,4-5H2",C5H9O(200),"InChI=1S/C5H9O/c1-2-3-4-5-6/h2,5-6H,1,3-4H2",O[CH]CCC=C
C5H9O(886)z,2,0,"AMChI=1/C5H9O/c1-4-5-2-3-6/h2-3H,4-5H2,1H3/b3-2-",C5H9O(886),"InChI=1S/C5H9O/c1-2-3-4-5-6/h4-5H,2-3H2,1H3",O=C[CH]CCC
C5H9O(886)e,2,0,"AMChI=1/C5H9O/c1-4-5-2-3-6/h2-3H,4-5H2,1H3/b3-2+",C5H9O(886),"InChI=1S/C5H9O/c1-2-3-4-5-6/h4-5H,2-3H2,1H3",O=C[CH]CCC
S(2089)r0,1,0,"AMChI=1/C5H10O2/c1-3-4-5(7)2-6/h2,5,7H,3-4H2,1H3/t5-/m0/s1",S(2089),"InChI=1S/C5H10O2/c1-2-3-5(7)4-6/h4-5,7H,2-3H2,1H3",OC(CCC)C=O
S(2089)r1,1,0,"AMChI=1/C5H10O2/c1-3-4-5(7)2-6/h2,5,7H,3-4H2,1H3/t5-/m1/s1",S(2089),"InChI=1S/C5H10O2/c1-2-3-5(7)4-6/h4-5,7H,2-3H2,1H3",OC(CCC)C=O
S(360),2,0,"AMChI=1/C5H7O2/c6-5-3-1-2-4-7-5/h1H,2-4H2",S(360),"InChI=1S/C5H7O2/c6-5-3-1-2-4-7-5/h1H,2-4H2",O=C1OCC[CH]C1
S(362),1,0,AMChI=1/C5H8O2/c6-5-3-1-2-4-7-5/h1-4H2,S(362),InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h1-4H2,O=C1OCCCC1
S(1128)r0,1,0,"AMChI=1/C5H8O2/c1-3-5(7)4(2)6/h3,5,7H,1H2,2H3/t5-/m0/s1",S(1128),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,5,7H,1H2,2H3",OC(C=C)C(C)=O
S(1128)r1,1,0,"AMChI=1/C5H8O2/c1-3-5(7)4(2)6/h3,5,7H,1H2,2H3/t5-/m1/s1",S(1128),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,5,7H,1H2,2H3",OC(C=C)C(C)=O
C3H5O(280),2,0,"AMChI=1/C3H5O/c1-3(2)4/h4H,1-2H2",C3H5O(280),"InChI=1S/C3H5O/c1-3(2)4/h4H,1-2H2",OC(=C)[CH2]
S(1239),2,0,"AMChI=1/C3H5O/c4-3-1-2-3/h4H,1-2H2",S(1239),"InChI=1S/C3H5O/c4-3-1-2-3/h4H,1-2H2",O[C]1CC1
S(923)r0,2,0,"AMChI=1/C5H7O2/c1-4-3-5(2)7-6-4/h5H,1-3H2/t5-/m0/s1",S(923),"InChI=1S/C5H7O2/c1-4-3-5(2)7-6-4/h4H,1-3H2",[CH2]C1CC(OO1)=C
S(923)r1,2,0,"AMChI=1/C5H7O2/c1-4-3-5(2)7-6-4/h5H,1-3H2/t5-/m1/s1",S(923),"InChI=1S/C5H7O2/c1-4-3-5(2)7-6-4/h4H,1-3H2",[CH2]C1CC(OO1)=C
S(466)r0,2,0,"AMChI=1/C5H7O2/c1-2-5-3-4(1)6-7-5/h5H,1-3H2/t5-/m0/s1",S(466),"InChI=1S/C5H7O2/c1-2-5-3-4(1)6-7-5/h4H,1-3H2",O1O[C]2CCC1C2
S(466)r1,2,0,"AMChI=1/C5H7O2/c1-2-5-3-4(1)6-7-5/h5H,1-3H2/t5-/m1/s1",S(466),"InChI=1S/C5H7O2/c1-2-5-3-4(1)6-7-5/h4H,1-3H2",O1O[C]2CCC1C2
S(951)r0,2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h5H,1-3H2/t5-/m0/s1",S(951),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h4H,1-3H2",[O]C1CCC(C1)=O
S(951)r1,2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h5H,1-3H2/t5-/m1/s1",S(951),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h4H,1-3H2",[O]C1CCC(C1)=O
S(1150),2,0,"AMChI=1/C5H7O2/c1-5(7)4-3-2-6/h2H,1,3-4H2",S(1150),"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h4H,1-3H2",O=C(CCC=O)[CH2]
S(1144),1,0,"AMChI=1/C5H8O2/c1-5(7)4-3-2-6/h2H,3-4H2,1H3",S(1144),"InChI=1S/C5H8O2/c1-5(7)3-2-4-6/h4H,2-3H2,1H3",O=C(CCC=O)C
S(2148),2,0,"AMChI=1/C5H7O2/c1-5(7)4-3-2-6/h3-4H2,1H3",S(2148),"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h2-3H2,1H3",O=C(CC[C]=O)C
S(827),2,0,"AMChI=1/C5H7O2/c1-4-2-3-5(6)7-4/h2-3H2,1H3",S(827),"InChI=1S/C5H7O2/c1-4-2-3-5(6)7-4/h2-3H2,1H3",O=C1O[C](CC1)C
S(1125)zz,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3/b5-3-,5-4-",S(1125),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3",OC(C=C)=C([O])C
S(1125)ze,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3/b5-3-,5-4+",S(1125),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3",OC(C=C)=C([O])C
S(1125)ez,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3/b5-3+,5-4-",S(1125),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3",OC(C=C)=C([O])C
S(1125)ee,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3/b5-3+,5-4+",S(1125),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,7H,1H2,2H3",OC(C=C)=C([O])C
S(2171)z,1,0,"AMChI=1/C5H8O2/c1-3-5(7)4(2)6/h3,7H,1-2H3/b5-3-",S(2171),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,7H,1-2H3",OC(C(=O)C)=CC
S(2171)e,1,0,"AMChI=1/C5H8O2/c1-3-5(7)4(2)6/h3,7H,1-2H3/b5-3+",S(2171),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,7H,1-2H3",OC(C(=O)C)=CC
S(2159),2,0,"AMChI=1/C5H7O2/c1-4-5(6)2-3-7-4/h2,6H,3H2,1H3",S(2159),"InChI=1S/C5H7O2/c1-4-5(6)2-3-7-4/h2,6H,3H2,1H3",OC1=CCO[C]1C
S(2168)z,2,0,"AMChI=1/C5H7O2/c1-4(6)5(7)3-2/h3,7H,1H2,2H3/b5-3-",S(2168),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,7H,2H2,1H3",OC(C([O])=C)=CC
